类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,宽衣天武指挥,,,,,,,,,一指挥。官额：有指挥使、副指挥使、都头、副都头、十将、将虞候、承局、押官等（《宋史•兵志》2《步军》、《宋会要•职官》32之4）。,,,在京把守皇宫诸内门，属五重禁卫之一；皇帝外出，则充禁卫围子。皇太后、太皇太后出入，为仪卫队之（《长编》卷99乙亥、《宋史•兵志》2《步军》、《长编》卷116辛巳）。,,宽衣。《宋史•兵志》1《步军》：“天武并宽衣、𨱊直、左射，总指挥三十四。“《长编》卷116辛巳：“禁卫凡五重：亲从官为一重，宽衣天武官为一重。”,宋代官制辞典第446页，宋代官制辞典第447页,后周有宽衣控鹤，北宋太平兴国二年改名为宽衣天武（《宋史•兵志》1）。元丰元年十月罢。绍圣元年十一月复置（《宋史•兵志》2《熙宁以后之制𨱊歩军》）。,,,,
,殿前司捧日天武四厢都指挥使,,,,,,,从五品。在正任团练使之上。三衙管军序位，在殿前、马、步三军都虞候之下，马步军司龙神卫四厢都指挥使之上（《职源•官品》、《宋会要•职官》32之7）。,,,,,总领殿前司所属捧日左、右厢与天武左、右厢禁军公事。仁宗朝后，渐为禁军军职递迁之阶的虚衔（王曾瑜《宋朝兵制初探》页26）。,,①四厢都指挥使，捧日、天武四厢都指挥使。《玉海》卷139《宋朝四厢军》：“端拱元年十月甲子，置四厢都指挥使。”《长编》卷107甲申：“捧日、天武四厢都指挥使刘守忠。”《长编》卷29端拱元年十月甲子：“特置马步军龙神卫四厢都指挥使、殿前捧日天武四厢都指挥使。”②四厢。《金佗续编》卷25《杨么事迹》：“绍兴三年八月，遣发御前大军都统制王四厢瓒节制本部军马三万人。”《要录》卷79绍兴四年八月辛巳：“捧日、天武四厢都指挥使⋯⋯王𤫉降授龙、神卫四厢都指挥使。”③管军。《长编拾补》卷33政和四年六月乙酉：“礼制局言：‘有旨定管军班序：……捧日、天武四厢都指挥，龙神卫四厢都指挥使，在正任团练使之上。’从之。”,宋代官制辞典第447页,北宋太宗端拱元年十月十一日始置（《长编》卷29甲子）。,,,,
,殿前司虎翼军,,,,,,,,,①分左第一、二军，右第一、二军，虎翼水军，总领六十二指挥（景德中增为六十八指挥）。熙宁三年十二月存步军六十指挥，每指挥以五百人为额，总三万零四百人（不包括虎翼水军一指挥）。元丰四年时，见分左、右厢（《宋史•兵志》1、《长编》卷313辛未）。,,,守卫京师、听召征戍。,,①虎翼军。《长编》卷66乙丑朔：“时虎翼军有率钱修公用什物者。”同前书卷313辛未：“乞于宣武、神勇、殿前虎翼差一指挥。”②上铁林。旧称。《宋史•兵志》1《步军》：“虎翼太平兴国中，拣雄武弩手立为上铁林。雍熙四年改，分左、右四军。”“（雍熙四年）上铁林改为殿前司虎翼。”,宋代官制辞典第447页,北宋太平兴国中拣选弩手创上铁林禁军，雍熙四年改为虎翼军。元丰二年八月十二日，尚见与侍卫步军司虎翼军并置（《长编》卷299丁未）。,,,,
,殿前司广勇军,,,,,,,,,①北宋仁宗庆历时，分为四军，一军十指挥，总四十三指挥。元祐二年八月，新置广勇左第三军第一指挥、右第三军第一指挥（驻京），则广勇分左三军、右三军，共四十五指挥（《长编》卷404辛巳、《宋史•兵制》2）。②官额：（军）都指挥使、都虞候，（指挥）指挥使、副指挥使，（都）都头、副都头，十将、将虞候、承局、押官（《宋会要•职官》32之4）。,,,守卫京师、听召征戍。驻京五指挥，驻外三十八指挥。,,①广勇。《长编》卷236壬戌：“臣在江宁见广勇、虎翼，何尝有武艺？”《宋史•兵志》1：“殿前司诸军：……广勇。”②广武。《宋史•兵志》1《步军》：“广勇淳化二年，选神射、鞭箭、雄武、效忠等军强壮善射者立为广武，大中祥符二年改今名。”,宋代官制辞典第447页,淳化二年拣善射禁军创立广武禁军，大中祥符二年改今名（《宋史•兵志》1）。,,,,
,殿前司神勇军,,,,,,,,,,,,,,,宋代官制辞典第447页，宋代官制辞典第448页,,,,,
,殿前司胜捷军,,,,,,,,,,,,,,,宋代官制辞典第448页,,,,,
,殿前司左翼军,,,,,,,,,,,,,,奇兵。旧称。同前书卷名：“（绍兴）十八年八月，遂改奇兵为殿前右（左）翼军，即以敏为统制。”,宋代官制辞典第448页,,,,,
,侍卫亲军司,,,,,,,,,①领有侍卫亲军马军与侍卫亲军步军，其中以马军龙卫左、右厢，步军神卫左、右厢主力。②官额有：侍卫亲军司马步军都指挥使、副都指挥使、都虞候各一人，侍卫亲军司马军都指挥使、副都指挥使各一人，侍卫亲军司步军都指挥使、副都指挥使、都虞候各一人。③吏属有：孔目官、勾押官、押司官、开拆官、前行、后行、通引官、客司、主狱等（《宋史•兵志》1《侍卫司》、《分纪》卷35）。,,,总侍卫亲军马军、侍卫亲军步军之政令（《分纪》卷35《侍卫亲军司》）。,,侍卫司。《长编》卷6己巳：“以马军为骁雄，步军为雄武，并属侍卫司。”《归田录》卷1：“旧制，侍卫亲军与殿前司分为两司。“《分纪》卷35《侍卫亲军司》：“国朝侍卫亲军司，兼总步、骑二军之政令。”,宋代官制辞典第448页,五代后梁太祖时始置侍卫马步军（《通考•兵考》7《禁卫兵》）。“侍卫司”之名始见于后汉（《玉海》卷139《宋朝侍卫亲军》）。北宋沿置，与殿前司合称二司（《长编》卷3甲子）。景德二年正月十九日，侍卫司分为待卫亲军马军司、侍卫亲军步军司二司，与殿前司合称“三衙”（《群书考索•后集》卷12《三衙》、《宋诏令》卷94《责王超诏》）。,,,,
,侍卫亲军司马步军都指挥使,,,,,,,官品不明。其阶位次于殿前副都点检、高于侍卫亲军马步军副都指挥与殿前都指挥使（参《长编》卷1辛亥）。,,一人（《石林燕语》卷6）。,,,为侍卫亲军司长官，统领本司公事。,,①侍卫亲军都指挥使。《长编》卷2甲子朔：“侍卫亲军都指挥使韩令坤。”《宋诏令》卷94《推治曹彬等失律罪诏、雍熙二〔三〕六月戊午》：“侍卫亲军都指挥使、彰化军节度米信。”②马步军指挥使。《宋诏令》卷95《米信依前马步军指挥使•雍熙南郊》。《宋史•韩令坤传》：“宋初，移领天平军，加侍卫马步军都指挥使、同平章事。”（参《宋会要•职官》64之4）,宋代官制辞典第448页,唐末方镇，合一州诸军兵，设置马步军都指挥使一人，时为卒伍之长。至五代后唐明宗，天成二年十月二十五日，始以石敬瑭为待卫亲军马步军都指挥使。至后汉始见置侍卫局，马步军都指挥使权责始重。北宋初沿置。雍熙三年六月罢侍卫亲军马步军都指挥使米信之后，不复置（《玉海》卷139《宋朝侍卫亲军》、《旧五代史•唐书》15《明宗纪》4、《宋诏令》卷94《推治曹彬等失律罪诏、雍熙二〔三〕年六月戊午》）。,,,,
,侍卫亲军司马步军副都指挥使,,,,,,,官品不明。阶位在侍卫亲军马步军都指挥使之下，殿前都指挥使、侍卫亲军马步军都虞候之上。殿前都指挥使可迁为侍卫马步军副都指挥使（《长编》卷1辛亥）。,,一人（《石林燕语》卷6）。,,,为侍卫亲军司副长官，佐都指挥使领本司公事。,,侍卫亲军副都指挥使。《宋诏令》卷97《贲赞依前河西节度、侍卫亲军副都指挥使加恩制》。《长编》卷1辛亥：“石守信自义成节度使、殿前都指挥使为归德节度使、侍卫马步军副都指挥使。”,宋代官制辞典第448页,五代后晋天福三年十一月十三日始以杜重威忠武军（许州）节度使兼侍卫亲军马步军副都指挥使（《旧五代史•晋书》3《高祖纪》3、《旧五代史•汉书•杜重威传》）。北宋初沿置。明道元年十月尚见置，后不复置（《宋诏令》卷99《高继勋仍旧军职加恩诏》）。,,,,
,侍卫亲军司马步军都虞候,,,,,,,官品不明。位次于侍卫亲军副都指挥使，而在殿前都指挥使、马军都指挥使、步军都指挥使之上（《长编》卷45辛酉、《合璧后集》卷54《三衙》）。,,一人（《石林燕语》卷6）。,,,为侍卫亲军司三帅之一，佐都、副都指挥使领本司事。,,①侍卫马步军都虞候。《宋史•傅潜传》：“淳化二年四月，拜侍卫马步军都虞候。“《宋诏令》卷96《傅潜开府仪同三司加恩制》：“侍卫亲军马步军都虞候、忠武军节度⋯⋯傅潜。”②侍卫亲军都虞候。《宋诏令》卷96《康保裔特进加恩制》：“侍卫亲军都虞候、彰国军节度……康保裔。”③侍卫都虞候。《长编》卷61癸未：“臣事先朝时，侍卫都虞候以上常至十员，职位相亚，易于迁改。“《分纪》卷35《侍卫司都指挥使、副都指挥使、都虞候》。,宋代官制辞典第448页，宋代官制辞典第449页,始置于五代后晋天福三年，以杜重威任之（《旧五代史•晋书》3《高祖纪》）。北宋沿置，真宗景德二年正月十九日罢置（《宋诏令》卷94《责王超诏》）。,,,,
,侍卫亲军马军司,,,,,,,,,官额有：侍卫亲军马军都指挥使、副都指挥使、都虞候各一人。南宋有主管侍卫马军司公事一员，指挥以下设统制、训练官、部将、队将等（《宋会要•职官》32之15）。所领马军有：员僚直、龙卫左、右四厢及云骑、武骑、骁捷等军。龙卫左右四厢置都指挥使，左、右厢各置都指挥使，每军有都指挥使、都虞候，每指挥有指挥使、副指挥使，每都有军使、副兵马使、十将、将虞候、承局、押官等（《宋史•职官志》6《侍卫亲军马军》、《宋史•兵志》1《侍卫司•骑军》）。,,,掌侍卫亲军马军司诸军诸指挥之名籍，及统制、训练、轮番宿卫与戍守、迁补、赏罚等事（《宋会要•职官》32之4）。,,①是卫马军司、侍卫马司。《长编》卷73己酉：“侍卫马军司言。”《宋史•毕再遇传》：“再遇以恩补官，隶侍卫马司。”《分纪》卷35《侍卫亲军司》：“侍卫亲军司侍卫亲军马军司侍卫亲军步军司。”②马军司、马司。《合璧后集》卷54《三衙门》：“总三衙：殿前司、步司、马司。”《宋会要•职官》32之4：“侍卫亲军马军司：……所领马军，自龙卫而下，各以其职隶于马军司。”③侍卫马军。《宋史•洪皓传》：“时虞允文当国，有北征志，先调侍卫马军出屯。”《中兴圣政》卷54《马司移屯建康》：“移马军司屯于建康府。”④侍卫亲军马军。《宋史•职官志》6《侍卫亲军马军》：“都指挥使、副都指挥使、都虞候各一人。”《分纪》卷35《侍卫亲军马军司》：“都指挥使、副都指挥使、都虞候。”,宋代官制辞典第449页,五代后周置司。北宋沿置（《分纪》卷35）。乾道七年十二月，移马军司屯驻建康，称马军行司（《中兴圣政》卷50）。,,,,
,侍卫亲军马军司都指挥使,,,,,,,正五品，阶位在正任观察使之上。三衙管军序位在殿前副都指挥使之下、待卫亲军司步军都指挥之上、殿前司都虞候之下（《庆元条法》卷4《杂压》、《职源•官品》）。,,一人（《宋会要•职官》32之3）。,,,为侍卫亲军马军司长官，总本司政令（《职源•三衙》）。,,①马军都指挥使。《职源•官品》：“正五品：中大夫，马、步军都指挥使。”《分纪》卷35《侍卫亲军马军司》：“都指挥使。”②侍卫马军都指挥使。全称应为侍卫亲军马军司都指挥使。《宋史•王汉忠传》：“迁侍卫马军都指挥使。”《宋会要•职官》32之1：“殿前司、侍卫马军司、侍卫步军司都指挥使⋯⋯各一人。”（并参《分纪》卷35《侍卫亲军马军司》）③马军帅。马军司都、副都指挥使及都虞候通称。《长编》卷198壬申：“召殿前、马、步军副都指挥使、都虞候及宗室刺史以上至殿前谕旨。原注：“时殿帅乃李璋，而郝质实为马军帅。”④马军。马军帅俗称。《云麓漫钞》卷10：“三衙有殿前、马军、步军，马帅俗呼马军。”⑤都帅。《宋会要•职官》32之9：“殿前、马、步军都帅。”,宋代官制辞典第449页,五代后唐明宗长兴二年始见置侍卫马军都指挥使（《旧五代史•唐书•明宗纪》8）。两宋沿置。南宋罕置，多设主管马军司公事（《容斋五笔》卷3《三衙军制》）。,,,,
,侍卫亲军马军司副都指挥使,,,,,,,正五品。在正任防御使之上（《职源》）。三衙管军序位，在殿前副都指挥使，侍卫亲军马、步军都指挥使之下，侍卫步军副都指挥使、三军都虞候之上（《庆元条法》卷4《杂压》）。,,一人。南宋罕置（《宋会要•职官》32之3）。,,,为侍卫马军司长官之一，都指挥阙，则副都使领本司公事。或带衔领兵在外（《分纪》卷35）。,,①马军副都指挥使。《庆元条法》卷4《杂压》：“步军都指挥使、马军副都指挥使。”《分纪》卷35《侍卫亲军马军使》：“都指挥使、副都指挥使、都虞候。”②侍卫马军副都指挥使。《宋史•曹璨传》：“明年冬，拜侍卫马军副都指挥使。”《宋诏令》卷97《曹璨移镇彰国加恩制》：“侍卫亲军马军副都指挥使……曹璨。”③管军。《合璧后集》卷54《总三衙》：“桄梯盖殿前、马军、步军副指挥使⋯⋯为管军。”,宋代官制辞典第449页，宋代官制辞典第450页,北宋景德元年见置（《宋史•曹璨传》）。,,,,
,侍卫亲军马军司都虞候,,,,,,,从五品。以刺史以上充（《职源撮要•官品》）。在三衙管军中，序位在侍卫马军副都指挥、步军副都指挥使、殿前都虞候之下，步军都虞候之上（《庆元条法》卷4《杂压》）。,,一人（《宋史•兵志》1《侍卫司》）。,,,为马军司长官之一。凡本司公事，由都虞候申副都指挥使，再由副都指挥使申都指挥使；然后誊奏行下（《分纪》卷35《侍卫亲军马军司》）。,,①马军都虞候、侍卫马军都虞候。《容斋五笔》卷3《三衙军制》：“军职之大者，凡八军：……曰殿前都虞候、马军都虞候、步军都虞候。“《长编》卷10己未：“彰国节度使、侍卫马军都虞候张廷翰。”《分纪》卷35《侍卫亲军马军司》：“都指挥使、副都指挥使、都虞候。”②马军帅。《长编》卷198壬申：“郝质实为马军帅。”《宋史•郝质传》：“（历）马军、殿前都虞候。”③管军。《合璧后集》卷54《总三衙》：“桄梯盖殿前马军、步军副都指挥使、三军都虞候⋯⋯为管军。”,宋代官制辞典第450页,北宋开宝间见置（《长编》卷10己未）。,,,,
,主管侍卫亲军马军司公事,,,,,,,,,,,,,,①主管侍卫马军司。《宋史•职官志》6《侍卫亲军马军司》：“中兴后，置主管侍卫马军司公事一员。“《要录》卷190丙申：“主管侍卫马军司公事成闵对于内殿。”②马帅。《宋史•王友直传》：“及马帅李显忠屯金陵。“《宋史•李显忠传》：“擢太尉、宁国军节度使、主管侍卫马军司公事。”③管军。《武林旧事》卷9《高宗幸张府节次略》：“（绍兴二十一年）管军二员：马军、太尉成闵，步军、太尉赵密。”《要录》卷163，绍兴二十二年七月庚申：“宣州观察使、主管侍卫马军司公事成闵。”,宋代官制辞典第450页,,,,,
,侍卫亲军马军行司,,,,,,,,,①所属诸军有选锋军、前军、右军、中军、左军、后军共二万七千二百人（《景定建康志》卷39）。②官额有：主管侍卫马军行司公事一员，干办公事、准备差遣、点检医药饭食各一员，主管机宜文字一员。每军设统制官，其下为统领、正将、副将、准备将、训练官、部将、队将、押队、拥队等（《宋会要•职官》32之13至24《马、步军、殿前司》）。,,,为北伐收复金军所占失地备战而移屯。所领职事，与旧在临安时的马军司同（《咸淳临安志》卷10《三衙》）。,,①马军行司。全称应为侍卫亲军马军行司。《宋会要•职官》32之20：“（嘉定八年）殿前司言：‘本司照得差马军行司等人专一掌行应干事件。’”《咸淳临安志》卷10《三衙》：“侍卫马军司，乾道七年虞允文为相，移屯建康以出师之渐，号为马军行司。”②马军司、马司。《两朝备要》卷9开禧三年：“增刺马军司弩手。（六月）先是马司及建康、池州诸军渡准者七万。”,宋代官制辞典第450页,南宋乾道七年十一月，移临安侍卫亲军马军司至建康，改称侍卫亲军马军行司（《中兴圣政》卷50《马司移屯建康》）。,,,,
,主管侍卫亲军马军行司公事,,,,,,,,,,,,,,①主管马军行司公事。《宋史•宁宗纪》2：“以池州副都统郭倬主管马军行司公事。”《宋史•孟珙传》：“特授武功郎、主管待卫马军行司公事。擢建康府都统制兼权侍卫马军行司职事。”②马帅。南宋时，侍卫亲军马军司都虞候以上不复设置，主管马军行司公事即为主管官，故有“马帅”之称。《中兴圣政》卷55：“（淳熙四年正月庚申）马帅吴珙。”,宋代官制辞典第450页，宋代官制辞典第451页,,,,,
,龙卫左、右厢,,,,,,,,,①分左、右厢，每厢各四军，其中第四军专门安置年高退下禁军卫士。又有第十军（属下军，不在上军之列）、有龙卫𨧱直、龙卫左射（以上三军于元丰中废罢）。共四十四指挥（驻京三十八）（《宋史•兵志》1、2，《长编》卷99癸巳）。②龙卫左、右厢官额：左、右厢各置都指挥使，厢之下军，军置都指挥使一员，都虞候副之；每军五指挥，每指挥设指挥使、副指挥使、军使、副兵马使及十将、将虞候、承局、押官（《宋会要•职官》32之4、《长编》卷99癸巳）。,,,守京师、备征戍，并分管京师新城左厢及马军司马军（《玉海》卷139《宋朝四厢军》）。,,①龙卫。《长编》卷52戊戌：“遂幸龙卫营，视所坏垣室，劳赐有差。”《玉海》卷139《宋朝四厢军》：“马军司有龙卫左、右厢。”②护圣。五代有护圣亲军，后周广顺中改龙捷。《宋史•李万全传》：“隶护圣军为骑士^从周祖入汴。”《宋史•兵志》1《侍卫司•骑军》：“龙卫旧号护圣。周广顺中，改龙捷。”③龙捷。后周禁军番号，北宋太平兴国二年正月，改为龙卫。《十朝纲要》卷2丁丑太平兴国二年正月庚辰：“龙捷曰龙卫。”《宋史•马仁瑀传》：“改龙捷左厢都指挥使。”,宋代官制辞典第451页,五代时称“护圣”军，后周广顺元年改为龙捷左、右厢（《宋史•兵志》1《侍卫司•骑军》、《宋史•张铎传》、《分纪》卷35）。北宋太平兴国二年正月十九日改龙捷为龙卫（《玉海》卷139《宋朝四厢军》、《宋史•兵志》1《侍卫司•骑军》）。,,,,
,龙卫上四军,,,,,,,,,,,,,,,宋代官制辞典第451页,,,,,
,云骑军,,,,,,,,,,,,,,,宋代官制辞典第451页,,,,,
,云骑带甲剩员指挥,,,,,,,,,,,,,,,宋代官制辞典第451页,,,,,
,侍卫亲军步军司,,,,,,,,,本司官额有：侍卫亲军步军司都指挥使、副都指挥使、都虞候各一员。南宋置主管侍卫亲军步军司公事，其属有干办公事、准备差遣、点检医药饭食各一员。所领步军有：神卫左、右厢及虎翼军、武卫、雄武、奉节、步武军等步军诸军。官额：厢有都指挥使，军有都指挥使、都虞候，每指挥有指挥使、副指挥使，每都置都头、副都头及十将、将虞候、承局、押官（《宋史•职官志》6《侍卫亲军步军》，《宋史•兵志》1、2）。,,,掌侍卫亲军步军诸指挥之名籍，及统制、训练、轮番宿卫与戍守、迁补、赏罚等事（《宋会要•职官》32之4）。,,①步军司、步司。《周文忠公全集》卷143《奏议》10《论步军司多差拨将佐往潭州飞虎军》：“欲依步司诸军格式分置队伍。”《职源》：“三衙：殿司、马司、步司。”《分纪》卷35《侍卫亲军司》：“侍卫亲军马军司。……侍卫亲军步军司。”②侍卫步军司、侍卫亲军步军。全称应为侍卫亲军步军司。《宋史•兵志》1：“侍卫步军司神卫、虎翼水军……。”《宋史•职官志》6《侍卫亲军步军》：“都指挥使、副都指挥使、都虞候各一人。”《分纪》卷35《侍卫亲军步军司》：“都指挥使、副都指挥使、都虞候。”,宋代官制辞典第451页,后周已置司（《分纪》卷35）。北宋沿置（《长编》卷68丁丑）。,,,,
,侍卫亲军步军司都指挥使,,,,,,,正五品，在防御使之上。三衙管军中，序位在殿前副都指挥使、侍卫马军司都指挥之下，马军副都指挥使、步军副都指挥使之上（《庆元条法》卷4）。,,一人（《宋会要•职官》32之3）。,,,为本司长官，总本司政令（《职源•三衙》）。,,①步军都指挥使。《宋史•戴兴传》：“端拱初，迁步军都指挥使。”《宋诏令》卷95《高琼进封郡公加恩制》：“侍卫亲军步军都指挥使、归德军节度……高琼。”②侍卫步军司都指挥使、侍卫步军指挥使。《宋会要•职官》32之3：“侍卫步军司都指挥使。”《宋史•田重进传》：“录功擢为天德军节度使。六年，改侍卫步军指挥使。”《分纪》卷35《侍卫亲军步军司》：“都指挥使。”③都帅。《宋会要•职官》32之9：“自诸候入典亲兵，犹今殿前、马、步军都帅也。”④步帅。《长编》卷175九月：“以凯摄步帅。”《宋会要•职官》32之5：“殿前、马、步军三帅，朝延待遇礼继二府。”⑤管军。《长编拾补》卷33政和四年六月己西：“有旨定管军班序：……马、步军都指挥使、副都指挥使在正任观察使之上。”,宋代官制辞典第451页，宋代官制辞典第452页,五代后唐明宗长兴元年四月已见置（《旧五代史•唐书•明宗纪》7）。两宋沿置（《长编》卷1辛亥）。,,,,
,侍卫亲军步军司副都指挥使,,,,,,,正五品。在正任防御使之上。三衙管军序位，在马军副都指挥使之下、三军都虞候之上（《庆元条法》卷4）。,,一人（《宋会要•职官》32之3）。,,,为步军司长官之一。如都指挥使阙，副都使领本司公事，或带衔领兵在外（《分纪》卷35）。,,①步军副都指挥使、侍卫步军副都指挥使、侍卫亲军步军副都指挥使。《长编》卷470丁卯：“今姚麟是殿前都虞候，合升作步军副都指挥使。“《宋史•王能传》：“拜侍卫步军副都指挥使、领曹州观察使。”《宋诏令》卷98《夏守恩进检校司空、威塞军节度使、侍卫亲军步军副都指挥使加恩制》。《分纪》卷35《侍卫亲军步军司都指挥使、副都指挥使、都虞候》。②管军。《长编抬补》卷33：政和四年六月己酉：“有旨定管军班序：……马、步军都指挥使，副都指挥使在正任观察使之上。”,宋代官制辞典第452页,北宋真宗大中祥符元年正月见置（《宋诏令》卷97《王隐加恩制》）。,,,,
,侍卫亲军步军司都虞候,,,,,,,从五品。位在正任防御使之上。三衙管军序位，在马军司都虞候之下，捧日、天武四厢都指挥使之上（《职源•官品》、《庆元条法》卷4《杂压》）。,,一人（《宋会要•职官》32之3）。,,,为步军司长官之一。凡本司公事，由都虞候申副都指挥使，再由副都指挥使申都指挥使，然后誊录上奏行下（《分纪》卷35《侍卫亲军马军司》）。,,①步军都虞候、侍卫步军都虞候。《长编》卷470丁卯：“步军都虞候、信州团练使、定州路副都总管刘斌权同管勾马军司。”《宋史•李怀忠传》：“太宗即位，改领本州防御使，稍迁侍卫步军都虞候、领大同军节度。”②步帅。步军司都指挥使、都虞候均为步军司之帅。《周文忠公全集•奉诏录》卷1《奏翟安道步帅指挥》：“翟安道落环卫官，特转修武郎除步军都虞候。”③管军。《宋会要•职官》32之7：”（政和四年六月）定管军班序：……步军都虞候在正任防御使之上。”,宋代官制辞典第452页,北宋乾德三年见置（《宋史•李进卿传》）。,,,,
,主管侍卫亲军步军司公事,,,,,,,,,,,,,,①主管步军司、主管侍卫步军司、主管侍卫步军、主管步司公事。《宋史纪事本末》卷56《苗刘之变》：“（建炎三年三月）以吴湛主管步军司。”《宋史•赵密传》：“为龙、神卫四厢都指挥使，主管侍卫步军。”《宋史•王友直传》：“进神、龙卫四厢都指挥使，主管步司公事。”《宋史•职官志》6《侍卫亲军步军》：“中兴后，置主管侍卫步军司一员。”《要录》卷28建炎三年九月：“保宁军承宣使、主管侍卫步军司公事间动。”《合璧后集》卷54《殿前司》：“都指挥使，以节度使为之。……资序浅，则主管本司公事。马、步军亦如之。”②管军。主管侍卫亲军步军司公事，为本司实际统领官，故亦称管军。《武林旧事》卷9《高宗幸张府节次略》：“（绍兴二十一年）管军二员：马军、太尉成闵，步军、太尉赵密。”《宋史•赵密传》：“主管侍卫步军。……以年劳转太尉，拜开府仪同三司。”,宋代官制辞典第452页,,,,,
,神卫左、右厢,,,,,,,,,①分左、右厢，每厢四军，其中第四军，专门安置年高退下禁军卒。又有第九、十军（列为下军，元丰二年罢），神卫水军（熙宁三年罢），剩员以年高者补入，分为四等：拣中神卫、带甲剩员、看仓草场剩员、看船剩员，宋初总四十六指挥，仁宗朝后为三十一，南宋时增为四十六指挥（《长编》卷99癸已，《宋史•兵志》1、2）。②官额：龙、神卫左右厢都指挥使，神卫左厢都指挥使，神卫右厢都指挥使。厢之下为军，军置都指挥使一员，都虞候副之；每军五指挥，每指挥设指挥使、副指挥使；指挥之下为都，每都置都头、副都头及十将、将虞候、承局、押官（《宋会要•职官》32之5）。,,,守卫京师、备召征戍，并分管京师新城右厢及步军司马军（《玉海》卷139《宋朝四厢军》）。,,①神卫。《长编》卷45丙子：“其时神卫军戍成都者两指挥。”《玉海》卷139《宋朝四厢军》：“步军司有神卫左、右厢。”②虎捷。《长编》卷8丁巳：“虎捷左厢都指挥使李进卿为步军都虞候、领保顺节度。”③奉国军。《宋史•兵志》1《侍卫司•步军》：“神卫晋曰奉国军，周改虎捷。”,宋代官制辞典第452页，宋代官制辞典第453页,五代后晋为奉国军，后周改为虎捷。北宋太平兴国二年正月十九日改为神卫（《宋史•兵志》1《侍卫司•步军》、《长编》卷18庚辰）。,,,,
,马步军龙卫神卫四厢都指挥使,,,,,,,从五品。在正任团练使之上。位次于殿前司捧日、天武左右四厢都指挥使（《职源•官品》、《宋会要•职官》32之7）。,,,,,总领侍卫亲军马军司、步军司所属龙卫、神卫左右四厢禁军公事。仁宗朝后渐为禁军军职递迁之阶的虚衔（王曾瑜《宋朝兵制初探》页26）。,,①龙卫、神卫四厢都指挥使，龙神卫四厢都指挥使，四厢都指挥使。《宋史•孔守正传》：“（端拱初）太宗以其练习戎旅，特置龙卫、神卫四厢都指挥使以授之。”《长编拾补》卷33己酉：“龙、神卫四厢都指挥使，在正任团练使之上。”《玉海》卷139《宋朝四厢军》：“端拱元年十月甲子，置四厢都指挥使。”《长编》卷29端拱元年十月甲子：“特置马步军龙神卫四厢都指挥使。”②厢使、四厢。《宋史•田敏传》：“今日战者谁？挞览曰：‘所谓田厢使者。’”《金佗续编》卷25《杨么事迹》：“绍兴三年八月，速发御前大军都统制王四厢瓒节制本部军马三万人。”《要录》卷79，绍兴四年八月辛已：“捧日、天武四厢都指挥使⋯⋯王𤫙降授龙、神卫四厢都指挥使。”③管军。《宋会要•职官》32之7：“管军为武臣极任，今乃不入品序，止以本官为次。”,宋代官制辞典第453页,北宋太宗端拱元年十月十一日始置（《长编》卷29甲子）。,,,,
,步军司虎翼军,,,,,,,,,①虎翼军共分左五军、右五军，共十军，每军十指挥，共九十六猪挥（驻京九十），其中虎翼水军为一指挥。熙宁中，减为六十指挥（《宋史•兵志》1、2，《长编》卷99癸巳）。②官额：军有都指挥使、都虞候，每指挥设指挥使、副指挥使，每都设都头、副都头及十将、将虞候、承局、押官（《宋史•职官志》6《侍卫亲军步军》）。,,,守卫京师，听召征戍。,,虎翼。步军司与殿前司均有虎翼军。两者均可省称虎翼。《长编》卷108壬寅：“御崇政殿，阅虎翼、武骑卒（按：属侍卫司）习战。”《宋史•兵志》1《诸军资次相压》：“殿前司虎翼、殿前司虎翼水军、宁朔、龙猛、步军司虎翼、步军司虎翼水军。”《长编》卷147丁亥：“上批步军司虎翼右第二军三指挥人员三百四十六人，引见呈试弩、枪、刀。”,宋代官制辞典第453页,北宋太平兴国二年，以雄武弩手之次等者，为下铁林；雍熙四年改下铁林为步军司虎翼军（《宋史•兵志》1《侍卫司•步军》）。,,,,
,上四军,,,,,,,,,,,,,,,宋代官制辞典第453页,,,,,
,左、右厢,,,,,,,,,,,,,,,宋代官制辞典第453页，宋代官制辞典第454页,,,,,
,厢都指挥使,,,,,,,,,,,,,,①厢主。《长编》卷56壬午：“令诸军、厢主至员僚，自今各作一职次，一阶一级归伏事之仪，违者处斩。”《事物纪源》卷6《抚字长民》第31《都厢》：“四厢都指挥使，……时谓之厢主。”《资治通鉴》卷291，页9508胡注：“时诸军皆分左、右厢，厢各有主帅。按薛史，自五季至宋，武官有军主、厢主。”②厢都校。《宋史•世家》2《西蜀孟氏》：“龙捷右厢都指挥使史延德⋯⋯。龙捷右厢都校史延德前奏曰。”,宋代官制辞典第454页,,,,,
,军,,,,,,,,,,,,,,,宋代官制辞典第456页,,,,,
,军都指挥使,,,,,,,,,,,,,,①军都校。《宋史•张廷翰传》：“以功迁铁骑右第二军都虞候。……宋初，权为铁骑左第二军都校、领开州刺史。”《东斋纪事》卷2：“每军各有都指挥使一员、都虞候副之。”②军主。《宋史•李万全传》：“累迁至本军都校，与田景咸、王晖等从周祖人汴，号十军主。”,宋代官制辞典第454页,,,,,
