类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,掌坐,,,,,,,无品，位在荫补起家官斋郎之上。有黄衣选人之称。,,,,,为郊社斋郎迁转阶，即郊社斋郎奏补满五年者，可迁补掌坐，由掌坐可望选补为品官（同前书卷）。,,黄衣选人。《事物纪原》卷5《斋郎》：“太庙（斋郎）又补室长，郊社（斋郎）即补掌坐、掌次，谓之黄衣选人。”,宋代官制辞典第304页,唐郊社署下设掌坐，掌郊坛神御之物（《新唐书•百官志》3《太常寺》）。北宋沿置（《宋会要•职官》22之19）。,,,,
,挽郎,,,,,,,,,,,,,,挽。《湘山野录》卷下：“真宗国恤，凡荫补子弟有当斋、挽之职者，若斋郎止侍斋祭，若挽郎至有执绋翣导灵仗者，子弟或赧之。”《宋会要•职官》22之21：“至道中，太宗皇帝山陵时，宋白、梁周翰各奏侄、男补充永熙陵挽郎。⋯⋯铨司检详《长定格》，斋郎、挽郎并是一类出身人。”,宋代官制辞典第304页，宋代官制辞典第305页,,,,,
,礼官,,,,,,,,,,,,,,,宋代官制辞典第305页,,,,,
,籍田司,,,,,,,,,设籍田令。辖有上等腴田千亩。甲头十人（《宋会要•礼》14之94）。,,,凡皇帝行籍田礼，掌筹备耕耨出纳之事；籍田以一千亩为规制，所种植五谷蔬果，藏冰块以备用，为供应岁中祠祀礼料之一部分（《宋史•职官志》4《太常寺》、《宋会要•礼》14之94）。,,,宋代官制辞典第305页,西汉文帝时始置籍田令丞，以官为司，或以籍田时所收谷称“籍田馆谷”（《合璧后集》卷33）。北宋设籍田司，但不常置（《长编》卷315壬戌）。南宋绍兴十五年复置，三十一年罢，后又复置（《合壁后集》卷33《籍田令》）。,,,,
,籍田司令,,,,,,,正九品（《宋史•职官志》8《官品》）。,,,,,领籍田司事。,,①籍田司。《合璧后集》卷33《籍田令•事类》：“玉表籍根赋杜莘老兼籍田司。”②籍田令。《宋会要•礼》6之19：“籍田令二员，一员候待中、奉末耜横执诣耕所，置于席守之。”《通考•职官》10《司农卿》：“绍兴十五年，初除康与之力籍田令。三十一年，诏籍田司权罢，官吏并罢。后复置。”,宋代官制辞典第305页,西汉文帝时，始置籍田令、丞。两宋沿置而不常（《汉书•百官公卿表》上、《合璧后集》卷33）。,,,,
,甲头,,,,,,,,,,,,,,,宋代官制辞典第305页,,,,,
,耕籍使,,,,,,,,,,,,,,,宋代官制辞典第305页,,,,,
,教坊,,,,,,,,,宋初，教坊分四部（法曲部、龟兹部、鼓笛部、方响部），后又增贴部。南宋时已有筚篥部、大鼓部、拍板部等部名（《宋史•乐志》17、《梦粱录》卷20《妓乐》）。色有杂剧色、板色、歌色、琵琶色、箜篌色、笙色、筝色、箫色、觱篥色、方响色、笛色、头板色、拍板色、参军色、杖头色、大鼓色、羯鼓色、舞旋色等。各部、各色均有乐工、伶人名额。如宋初五部，第一部十一人，第二部二十四人，第三部六人，第四部五十四人，贴部九十八人等。北宋教坊全盛时，乐人（包括伶官）达四百十六人（《宋会要•职官》22之30）。南宋绍兴十四年复置教坊，乐工四百六十人（《宋会要•乐》5之29《教坊》）。伶官有教坊使一人、教坊副使二人。此外有判官、都色长、都部头、色长、部头、高班都知、都知、教头等，以及制撰文字、同制撰文字，其员额不定。天圣间以内侍二人为钤辖官，别置钤辖教坊所。书吏有手分、贴司各二人（《宋会要•职官》22之29、《宋史•乐志》17《教坊》）。,,,凡朝廷大宴、曲宴、圣节、上元观灯、皇帝游幸及赐大臣与宗室筵宴，皆由教坊演奏乐曲、杂剧、歌舞之类娱乐节目，比之太常雅乐，教坊乐显得轻松、欢快、随和，通过故事贯串，寓有谏诤、鉴戒之意。平时，教坊掌教习伶人，并考核伶人技艺以进退（《宋会要•职官》22之28《教坊》、《宋会要•乐》5之36《教坊乐》、《宋史•乐志》17《教坊》、《梦粱录》卷20《妓乐》）。,,,宋代官制辞典第305页，宋代官制辞典第306页,唐武德间（618—626）置教坊于禁门之内（《宋史•乐志》17）。唐教坊掌俳优、杂剧（《新唐书•百官志》3《太乐府》）。北宋沿置。南宋初省罢，绍兴十四年二月十日复设（《要录》卷151辛卯），三十一年六月罢。孝宗朝曾权置（《武林旧事》卷1《圣节》）。,,,,
,教坊使,,,,,,,伶官地位低下。伶人久次者得力教坊使，教坊使调外任不得为亲民官。五代后唐以伶人刺史，宋太祖批评“此乱世事”，宋教坊使外调只得太常寺太乐署令或散官团练副使，为从八品（见《宋会要•职官》22之28、29）。,,一人（同前书卷）。,,,领教坊事，如每年审阅杂剧，将诸色伶人分为三等，以次进补等等（《宋史•乐志》17）。,,①伶人、俳优。《长编》卷16，开宝八年四月：“上曰：‘用伶人为刺史，此庄宗失政，岂可效之耶？’……乃命（教坊使卫德仁）为太常寺大乐署令。”《宋会要•职官》22之29：“教坊使郭守忠上言求外任。⋯⋯俳优之徒无所施其技，故守忠求外任以自效。”②教坊大使。尊称。《梦粱录》卷20《妓乐》：“向者汴京教坊大使孟角球曾做杂剧本子。”,宋代官制辞典第306页,唐开元二年（714）以内臣教坊使（《新唐书•百官志》3《大乐署》）。宋沿置（《长编》卷16）。,,,,
,教坊副使,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,教坊判官,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,高班都知,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,都知,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,都管,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,掌仪范,,,,,,,,,,,,,,掌仪。《武林旧事》卷4《乾淳坊乐部》：“宋棠掌仪下书写文字。”“掌仪范：朱邦直、曹友闻、元守正、孙福、朱榛（守阙）。”,宋代官制辞典第306页,,,,,
,管干教头,,,,,,,,,,,,,,管干人。《武林旧事》卷4《乾淳教坊部》：“笙色：傅诏（管干人）。觱篥色：朱贵（管干人）⋯⋯。管干教头：朱贵、傅诏⋯⋯。”,宋代官制辞典第306页,,,,,
,都部头,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,部头,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,副部头,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,都色长,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,色长,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,筝色长,,,,,,,,,,,,,,,宋代官制辞典第306页,,,,,
,制撰文字,,,,,,,选人或白身士人通乐律、文词优长可采者为之，任满一年，得升为迪功郎（从九品）。,,,,,创作乐曲（《碧鸡漫志》）。,,①制撰。《铁围山丛谈》卷2：“（政利初）又有晁次膺者，……亦为制撰。”《宋会要•职官》22之26：“（宣和二年）诏大晟府近岁添置按协声律及制撰，殊为冗滥。”《宋史•职官志》4《大晟府》：“又有按协声律、制撰文字、运谱等官。”②大晟府制撰、大晟府制撰使。正称全称应为大晟府制撰文字。《碧鸡漫志》2：“政和初，召试补官，置大晟乐府制撰之职。〔万俟咏］月进一曲，自此新谱稍传。”《铁围山丛谈》卷2：“（政和初），有江汉朝宗者，……为大晟府制撰使。”③大晟乐府制撰。《宋会要•礼》5之24：“平江府进士曹棐撰到徵调《舜韶新曲》，文理可采，将补将仕郎、充大晟乐府制撰。”,宋代官制辞典第308页,北宋崇宁四年八月，随大晟府创建始设，宣和二年七月十六日罢（《宋会要•职官》22之26）。,,,,
,同制撰文字,,,,,,,,,,,,,,,宋代官制辞典第307页,,,,,
,钤辖教坊所,,,,,,,由入内内侍省内东、西头供奉官以下内侍充。,,钤辖官二员。吏额：点检文字一员，前行一人，后行三人，贴司二人。,,,监领、均束教坊事。,,,宋代官制辞典第307页,北宋天圣五年始置，以内侍充，建炎初罢（《宋会要•乐志》7《教坊》）。,,,,
,钤辖教坊,,,,,,,,,,,,,,钤辖。《宋史•乐志》17《教坊》：“天圣五年，以内侍二人为钤辖。”《宋会要•职官》22之30：“（建炎二年二月二十日）所有内侍钤辖教坊名阙可减罢，更不差置。”,宋代官制辞典第307页,,,,,
,教乐所,,,,,,,,,点集乐部时，一如教坊，设有都管、部头、色长等伶官，其实都是模拟教坊乐部编制，全由州府衙前乐部伶人充任。乐人因时而置，三百、四百无定（《梦粱录》卷20《妓乐》）。,,,在废罢教坊后，承应大朝会、圣节上寿、驾前导引、岁时宴会等所需教坊乐。即禁庭凡有歌舞宣唤，教乐所负责点集诸州府衙前乐乐部及妓女，充当教坊乐部，入教乐所专门教习后供奉（《梦粱录》卷3《皇太后圣节》）。,,,宋代官制辞典第307页,北宋徽宗朝见置，宣和七年二月二十二日罢（《宋会要•职官》22之26《大晟府》）。南宋绍兴间复置，理、度宗朝仍设（《梦粱录》卷3《皇太后圣节》、同前书卷20《妓乐》）。,,,,
,衙前乐,,,,,,,,,,,,,,衙前。《武林旧事》卷4《乾淳教坊部》：“（杂剧色）衙前：龚士美，使臣都管。刘恩深，都管。陈嘉祥，节级。•⋯前教坊：伊朝新、王道昌。前钧容直：仵谷丰、李外喜。”《梦粱录》卷3《上寿赐宴》：“州府教集衙前乐乐部及妓女等。”,宋代官制辞典第307页,,,,,
,衙前乐都管,,,,,,,,,,,,,,衙前都管。《武林旧事》卷4《乾淳教坊乐部》：“衙前都管：刘恩深、孙福。”同前书卷1《恭谢》：“衙前乐都管以下三百人。”,宋代官制辞典第307页,,,,,
,守阙衙前,,,,,,,,,,,,,,守衙前。《武林旧事》卷4《乾淳教坊部》：“（笛色）和雇：朱元，守阙衙前。（杂剧色）和雇：宋昌荣，二名守衙前（按：次于头名守阙者，称二名）。”,宋代官制辞典第307页,,,,,
,大晟府,,,,,,,与寺监同序列，但位次于太常寺（《宋会要•职官》22之25）。,,大司晟官额有：大司乐、典乐、大乐令、主簿、协律郎、按协声律、制撰文字、运谱、掌事。又有提举大晟府所，由内侍官充。所隶乐司有教坊及钤辖教坊所。下辖六案：大乐、鼓吹、宴乐、法物、知杂、掌法。吏额有：胥长、胥史、胥佐、贴书、专知、副知、库子。乐工有：乐正、乐师、色长、引舞、舞头、舞郎、上工、中工、下工、舞师（《宋会要•职官》22之25、26）。,,,专掌朝廷各种典礼所用乐。礼乐原统掌于太常寺，大晟府之建，礼乐始分二司掌管（《宋史•职官志》4《大晟府》）。,,①大晟。《宋会要•职官》22之26：“（大观四年）诏大晟官徒廪给繁厚⋯⋯。（宣和二年）诏大晟府近岁添置按协声律及制撰，殊为冗滥。”②大晟乐府、乐府。《碧鸡漫志》2：“政和初，召试补官，置大晟乐府制撰之职。〔万俟咏］月进一曲，自此新谱稍传。……众谓乐府得人云。”,宋代官制辞典第307页，宋代官制辞典第308页,北宋崇宁四年（1105）八月二十六日始置（《十朝纲要》卷16），宣和七年（1125）十二月二十二日罢（《宋会要•职官》22之27）。,,,,
,大司乐,,,,,,,序位在太常卿之下、宗正卿之上。《元祐官品令》，太常、宗正卿均为正四品，依此，大司乐为正四品（《宋史•职官》8《元丰以后合班之制》）。,,,,,大晟府长官，总领本府事。,,,宋代官制辞典第308页,《周礼》有大司乐之职（《周礼•春官宗伯》）。北宋崇宁四年八月始建大晟府，张官设吏，置大司乐（《宋史•徽宗纪》2）。宣和七年十二月二十二日罢（《宋会要•职官》22之27）。,,,,
,典乐,,,,,,,序位在太常少卿之下、宗正少卿之上。《元祐官品令》，太常、宗正少卿皆为从五品，依此，典乐为从五品（《宋史•职官志》8《元丰以后合班之制》）。,,,,,大晟府副长官，佐领本府事。,,,宋代官制辞典第308页,崇宁四年八月建大晟府，设典乐官（《宋史•徽宗纪》2、《宋会要•职官》22之25）。宣和七年十二月二十二日罢（《宋会要•职官》22之27）。,,,,
,大乐令,,,,,,,品秩视太常寺丞，序位在太常丞之下、宗正丞上（《宋史•职官志》8《元丰以后合班之制》）。依太常寺丞，官品从七品（《分纪》卷18）。,,,,,参掌大晟府事。,,①乐令。全称应为大晟府大乐令。《宋会要•职官》22之26：“省乐令一员、监察二员。”②大晟乐令。《宋史•职官志》8《元丰以后合班之制》：“大晟乐令。”《宋会要•职官》22之25《大晟府》：“以大司乐、典乐为长贰，次曰大乐令，秩比丞。”,宋代官制辞典第308页,崇宁四年八月建大晟府时设，宣和七年十二月二十二日罢（《宋会要•职官》22之27）。,,,,
,主簿,,,,,,,,,,,,,,,宋代官制辞典第308页,,,,,
,协律郎,,,,,,,序位在太常寺奉礼郎（从八品）之下、太常寺太祝（从九品）之上（《宋史•职官志》8《元丰以后合班之制》）。,,,,,协调钟律（参《宋会要•乐》3之25）。,,,宋代官制辞典第308页,西汉武帝置协律都尉（《汉书•李延年传》）。太常寺协律郎始置于北魏（《魏书•官氏志》），北宋随大晟府置废而置废。,,,,
,按协声律,,,,,,,选人或白身士人通乐律者均可为之，任满一年，迁为迪功郎（从九品）（参《宋会要•职官》22之26）。,,,,,职掌按谱协调声律（参《宋会要•职官》22之25、26）。,,,宋代官制辞典第308页,北宋崇宁四年八月，随大晟府创建始设，宣和二年七月十六日罢（《宋会要•职官》22之26）。,,,,
,掌事,,,,,,,,,,,,,,,宋代官制辞典第308页,,,,,
,运谱,,,,,,,与色长序列同（《宋会要•职官》22之27）。着绿色公服，次于着紫色公服之乐正、副乐正及着绯公服的乐师（同前书22之21、22）。,,宣和二年八月十五日定员，运谱与色长共四十四人（同前书卷）。,,,于大晟府乐中，掌击鼓以指挥乐工定谱、换谱等事（参《宋会要•礼》之22、《宋会要•职官》22之27）。,,,宋代官制辞典第308页，宋代官制辞典第309页,其置废，随大晟府。,,,,
,大晟府乐工,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,舞师,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,二舞色长,,,,,,,,,,,,,,①舞色长。全称应为大晟府二舞色长。《宋会要•乐》5之22：“舞色长二人，在执纛之前，分东西（武舞在执莲之前）。”《宋史•乐》5：“大晟府二舞色长，深知舞仪。”②色长。色长为诸乐司所辖诸色色长通称。《宋会要•职官》22之27《大晟府》：“运谱并色长共四十四人。”,宋代官制辞典第309页,,,,,
,引舞,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,舞头,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,舞郎,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,乐师,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,上乐工,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,中乐工,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,下乐工,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,执色乐工,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,大晟府吏,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,胥长,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,胥史,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,胥佐,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,贴书,,,,,,,,,,,,,,,宋代官制辞典第309页,,,,,
,大乐案,,,,,,,,,,,,,,,宋代官制辞典第309页，宋代官制辞典第310页,,,,,
,鼓吹案,,,,,,,,,,,,,,,宋代官制辞典第310页,,,,,
,宴乐案,,,,,,,,,,,,,,,宋代官制辞典第310页,,,,,
,提举大晟府所,,,,,,,,,,,,,,,宋代官制辞典第310页,,,,,
,伶人,,,,,,,,,,,,,,,宋代官制辞典第310页,,,,,
,伶官,,,,,,,,,,,,,,,宋代官制辞典第310页,,,,,
,俳优,,,,,,,,,,,,,,,宋代官制辞典第310页,,,,,
,太医局,,,,,,,,,官额有判局官、太医局令、正、丞、科教授、提举官，以上不并置，令、正不常设。医学生分九科：大方脉、风科、小方脉、眼科、疮肿兼伤折科、产科、口齿兼咽喉科、针灸科、金镞兼书禁科。九科医生（学生）名额不定：①熙宁九年以三百人为额（《宋会要•职官》22之37）。②南宋隆兴元年时为二百九十人。隆兴元年九科学生编制分配为：大方脉科一百二十人，实有人数三十四人；风科八十人，实有四十七人；小方脉科二十人，实有六人；眼科二十人，实有五人；疮肿兼伤折科十人，实有一人；产科十人，实有一人；口齿兼咽喉科十人，实有三人；针灸科十人，全缺；金镞兼书禁科十人，实有十人。隆兴元年八月十四日，又将此编制名额各减半，大方脉则只以实有三十四人为额，比原编制一百二十人削减三分之二强（《宋会要•职官》22之40）。③绍熙二年生员定以一百人为额，吏额四人，有前行、手分（《宋会要•职官》22之41）。④理宗朝生员二百五十人。判局官一员，教授四员，提举官一员（《咸淳临安志》卷12《太医局》）。,,,以医学教养学生、试选医官为主，兼以选派医生（太医局学生）为在京三学与诸军治病，或应钦差特赴灾区治病、送药（《宋会要•职官》22之37、38）。太医局非掌医药政令机构。宋代医药政令归宫廷医疗机构翰林医官院。,,①医局。《宋会要•崇儒》3之25：“今医局之外，复建医学。”《宋会要•崇儒》3之11：“（崇宁）太医局教养生员⋯⋯今欲别置医学。”②医学。宋代太医局，实为医学校，故或称医学；但，崇宁二年至宣和二年曾于国子监置医学（太医学），两者有别。《宋史•选举志》3：“医学，初隶太常寺。神宗时始置提举、判局官及教授一人，学生三百人。⋯⋯崇宁间改隶国子监。”《宋会要•崇儒》3之11：”（崇宁二年）太医局教养生员，……今欲别置医学，教养上医。切考熙宁、元丰置局以隶太常寺，今既别兴医学，教养上医，难以更隶太常寺，欲比三学隶于国子监。”,宋代官制辞典第310页，宋代官制辞典第311页,秦汉少府、奉常属官有太医（《汉书•百官公卿表》）。北齐有太常寺太医署（《隋书•百官志》中）。北宋初沿置，太医局之名始见于淳化三年五月（《宋会要•职官》22之35）。南宋乾道八年正月二日罢局，绍熙二年七月十九日复置（《宋会要•职官》22之41）。,,,,
,太医局令,,,,,,,依《元丰以后合班之制》，太医局令位于大晟府乐令之下、宗正丞之上。宗正丞官品为从七品（《宋会要•职官志》8）。,,,,,为太医局长官，领太医局事。,,太医令。《宋史•职官志》8《元丰以后合班之制》：“大晟乐令太医令宗正丞。”《宋会要•职官》22之38：“（政和元年）八月十八日，中书省言：‘太医局令、正、丞系创置⋯⋯’（三年）太医令裴宗元乞就太医局复置太医学。”,宋代官制辞典第311页,太医令之名始于秦、汉。太常寺太医署令之名始自北齐（《汉书•百官表》上、《隋书•百官志》中）。宋初不常置。政和间始见置（《宋会要•职官》22之38、《宋史•职官志》8《元丰以后合班之制》）。南宋又不置。,,,,
,太医局正,,,,,,,,,,,,,,太医正。《宋会要•职官》22之36：“太医局丞侯显⋯⋯亦乞差使太医正祗应。⋯⋯（诏）侯昱差太医局丞。”,宋代官制辞典第311页,,,,,
,太医局丞,,,,,,,①太医局丞于熙宁四年初置时，班位在殿中省尚药奉御下（从七品），请给、佩鱼视尚药奉御（《长编》卷222丙子、《宋史•职官志》8《元丰以后合班之制》）。②政和初，视监丞（从八品），位于都水监丞之下（《宋会要•职官》22之38，并参《宋史•职官志》8《元丰以后合班之制》）。③南宋时，降为正九品（《庆元条法》卷4《官品令》），以选人充。,,,,,局官之一，如无令，即以丞领局事。在南宋，局长官为判太医局或主管医官局，如以选人充局长，则称丞（《宋会要•职官》22之41）。,,①太医丞。《长编》卷222丙子：“置太医丞，请给、佩鱼视殿中省尚药奉御。”《宋会要•职官》22之38：”（曾炤）依旧太医局丞。”②丞。《宋会要•职官》22之41：“（绍熙二年）太医局旧法下项：本局官二员，朝官充判，京官为主管，选人为丞。”《宋史•职官志》8《绍兴后官品》：“判太医局……为从七品。……主管太医局……为从八品。……太医局丞……为正九品。”,宋代官制辞典第311页,秦汉少府属官有太医丞（《汉书•百官公卿表》上）。北齐有太常寺太医署丞（《隋书•百官志》中）。北宋熙宁四年四月二十一日始置（《长编》卷222丙子）。南宋仍置。,,,,
,知太医局丞公事,,,,,,,,,,,,,,知丞事。《宋会要•职官》22之37：“前秀州华亭县主簿、管勾太医局陈应之知太医丞公事。仍乞今后以朝官充判、京官充管勾，选人知丞事。”,宋代官制辞典第311页,,,,,
,教授,,,,,,,教授选拔重医术，凡翰林医官院（局）翰林医官以下，及太医局上等学生、州府良医，都可备选，因而品位不一，或命官，或杂流（《长编》卷275癸亥）。,,①北宋熙宁九年创置，各科置教授一员，共九人，即为：大方脉科教授、风科教授、小方脉科教授、产科教授、口齿兼咽喉科教授、疮肿兼伤折科教授、眼科教授、针灸科教授、金镞兼书禁科教授各一员（《宋会要•职官》22之41）。②南宋时教授共置四员（《咸淳临安志》卷12《太医局》）。,,,教导本科生员（习医生、局生）。,,,宋代官制辞典第311页,太医局诸科教授，始置于北宋熙宁九年（1076）五月八日（《长编》卷275癸亥）。南宋沿置。,,,,
,提举太医局所,,,,,,,,,,,,,,,宋代官制辞典第311页,,,,,
,提举太医局,,,,,,,,,,,,,,提举官。《宋会要•职官》22之37：“（熙宁九年五月）太医局更不隶太常寺，别置提举一员。”《长编》卷275熙宁九年五月癸亥：“知制诰熊本提举太医局。”,宋代官制辞典第311页，宋代官制辞典第312页,,,,,
,判太医局,,,,,,,从七品（《宋史•职官志》8《绍兴以后官品》）。由懂医道的朝官充（《宋会要•职官》22之37）。,,①北宋熙宁创置时为二员（同前书卷）。②南宋时置一员（《咸淳临安志》卷12《太医局》）。,,,局长官之一。有提举官，则为提举官佐贰。若不置提举官，则为本局局长。,,判局。《宋会要•职官》22之41：“太医局旧法下项：本局官二员，朝官充判。”《宋史•职官志》8《元丰以后合班之制》：“太常丞判太医局。”《长编》卷275癸亥：“太医局⋯⋯判局一员。”,宋代官制辞典第312页,北宋熙宁九年五月至元丰五年五月改制前置，南宋沿置（《长编》卷275癸亥、《咸淳临安志》12《太医局》）。,,,,
,管勾太医局,,,,,,,从八品（参《宋史•职官志》8《绍兴以后官品》）。初置时以选人充。二个月后，即改以京官充，并成为定制（《宋会要•职官》22之37）。,,,,,北宋熙宁九年三月五日始置。南宋沿置，改称“主管太医局”（《宋会要•职官》22之37、41）。局官之一。参领太医局公事。,,管勾。《宋会要•职官》22之37：“改差前秀州华亭县主簿、管勾太医局陈应之知太医丞公事。仍乞今后以朝官充判，京官充管勾，选人知丞事。”,宋代官制辞典第312页,北宋熙宁九年三月五日始置。南宋沿置，改称“主管太医局”（《宋会要•职官》22之37、41）。,,,,
,主管太医局,,,,,,,,,,,,,,主管。《宋会要•职官》22之41：“（绍熙二年）太医局旧法下项：本局官二员，朝官充判，京官为主管。”《庆元条法》卷4《官品令》：“主管太医局从八品。”,宋代官制辞典第312页,,,,,
,提点太医局,,,,,,,,,,,,,,,宋代官制辞典第312页,,,,,
,太医局习学医生,,,,,,,,,,,,,,①学生。《宋史•职官志》4《太医局》：“学生常以春试，取合格者三百人为额。”《宋会要•职官》22之42：“太医局申淳熙十六年铨试待补习医生。”②医生。《宋史•职官志》4《太医局》：“有丞，有教授，有九科医生额三百人。”《宋会要•职官》22之37：“太医局：……学生常以春试取合格者三百人为额。”同前书22之36：”（嘉祐五年）太医局学生人数定额。勘会先试中学生新旧共一百六十一人，请以百二十人为额数⋯⋯。仍乞今后年十五以上方许投名（赴试）充医生。”③习学生。《宋会要•职官》22之42：“（绍熙三年二月）二十四日，臣僚言：‘铨试中待补习学医生今来已改作铨试中太医局习学生，不限人数取放。’”④习医生。同上书22之42：“（绍熙）三年二月十九日，礼部言：‘今指定到太医局申淳熙十六年铨试待补习医生（上件名色改作铨试中太医局习学医生）。’”⑤局生、生。《宋会要•职官》22之43：“（庆元四年）本局开具，未罢局以前局生以三百人为额，至绍熙二年九月内复置局，生以一百人为额。”,宋代官制辞典第312页,,,,,
,太医局局生,,,,,,,,,,,,,,局生。《宋会要•职官》22之43：“太医局局生陈天麟等状：伏见在法，诸习医生试中局生理为给帖日，实及三年方令附省试。”,宋代官制辞典第312页,,,,,
,太医局堂长,,,,,,,,,,,,,,,宋代官制辞典第312页,,,,,
,太医局斋长,,,,,,,,,,,,,,,宋代官制辞典第312页，宋代官制辞典第313页,,,,,
,太医局蓄谕,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
,太医局司书,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
,太医局司门,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
,广场人,,,,,,,,,,,,,,广场。《宋会要•职官》22之43：“臣僚奏试之人，与局生并附贡院一体出题赴试三场合格方许出官，此谓广场可也。本局循习旧例，每差试官，止以局生补授为广场人。”,宋代官制辞典第313页,,,,,
,太医局上等学生,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
,太医局中等学生,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
,太医局下等学生,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
,医人,,,,,,,,,,,,,,,宋代官制辞典第313页,,,,,
