类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,入内内侍省寄班,,,,,,,在内侍省寄班之上。,,悉同“内侍省寄班”。,,,悉同“内侍省寄班”。,,①寄班。《长编》卷74，大中祥符三年八月己巳：“增巡检兵捕贼使臣，及令寄班、忠佐提领。”《宋会要•职官》36之8，大中祥符六年：“七月诏入内内侍省、内侍省内供奉以下并寄班等，自今乞有差遣者，并送逐省勘会定夺、取旨。”②寄班使臣。《长编》卷83乙酉：“诏选寄班使臣四员京城四面巡检。”《宋会要•礼》62之4：“内侍两省使臣：……内侍至黄门，……入内贴祗候内品至云韶部内品，……寄班祗候、奉职、借职，……殿直以上加绢、汗衫。”《宋会要•礼》62之14《赙赠》：“内侍两省使臣：内常待同崇班，供奉官及寄班，罗公服。”,宋代官制辞典第59页，宋代官制辞典第60页,悉同“内侍省寄班”。,,,,
,云韶部,,,,,,,,,云韶部内品三十人。执色乐人：歌三人，杂剧十四人，琵琶四人，笙四人，筝四人，板四人，方响三人，觱藥八人，笛七人，杖鼓七人，羯鼓二人，大鼓二人，傀儡八人（同前书卷）。,,,上元观灯、上巳、端午观水嬉，在宫内应奉作黄门乐。遇清明、春秋分观社等时节，亲王于宫中宴射，亦献乐（《宋会要•职官》22之31）。,,云韶。《宋史•乐志》17《云韶部》：“赐名箫韶部，雍熙初改曰云韶。”《宋会要•职官》22之31：“赐名曰箫韶部，雍熙初改名曰云韶部。”,宋代官制辞典第60页,开宝四年（971）平定南汉，以所俘宦者八十人令于教坊习乐，赐名“箫韶部”。雍熙初改作“云韶部”（《宋史•乐志》17《云韶部》）。南宋不置。,,,,
,云韶部内品,,,,,,,,,三十人（《宋会要•职官》22之31）。,,,掌本部乐。,,云韶内品。《宋史•职官志》11《禄粟》：“云韶部内品，一石。……唯云韶内品给细色。”,宋代官制辞典第60页,唐朝内教坊，以宦者充内教坊使，按习雅乐。武则天改为“云韶府”。“云韶”之名始于此。宋云韶部为黄门乐，北宋雍熙初置云韶部内品。元丰改制罢（《旧唐书•职官志》2《翰林院》、《宋会要•乐》5之37）。,,,,
,内侍省,,,,,,,位次于入内内侍省，如内侍省官转外官，比入内内侍官要减一等（《宋会要•职官》36之16）。内侍省宦官官品最高为正六品（左、有班都知等），最低为从九品（黄门、祗候班）（《宋会要•职官》36之14）。,,总体上，有内侍班、祗候班、寄班、洒扫班。①宋初，内班院有监、少监、内侍、内常侍、内给事、内谒者、内寺伯、宫教、博士及掖庭、宫闱、奚官、内仆、内府局令与丞等旧官称，实为加官，无职事（《分纪》卷26《内侍省》）。内班院职事官有内班左、右班都知，内班左、右班押班。以上官，随内班院之改名黄门院、内侍省内侍班院而改名（参《宋史•张崇贵传》）。属官有供奉官、殿头、高品、高班、黄门（《长编》卷71己丑）。②景德三年五月至大中祥符二年二月三日，内侍省长官与内侍官编制为：左右班都都知，左班都知与副都知，右班都知与副都知，左班押班，右班押班。以上为省官。内侍班官为六等：内东头供奉官、内西头供奉官、内侍殿头、内侍高品、内待高班、内侍黄门。以及等外小黄门（《宋会要•职官》、《分纪》卷26《内侍省左右班都都知》、《长编》卷71己丑）。此外尚有祇候班十等（《宋史•职官志》9《内侍省内臣叙迁之制•祇候班》）；寄班四等（《宋会要•职官》36之2）；洒扫班（《宋史•宦者传》1《王仁睿传》、《宋会要•职官》36之6）。③元丰改制，立定内侍省官额：左班都知，右班都知，左班副都知，右班副都知，押班（以上领省官）；内东头供奉官，内西头供奉官，内侍殿头，内侍高品，内侍高班，内侍黄门（以上为内侍班），此外有小黄门；祗候班（即内品）有祇候高班内品、祇候内品、贴祇候内品、后苑内品、后苑勾当事内品、北班内品、散内品、后苑散内品。寄班有寄班供奉、寄班侍禁、寄班殿直、寄班小底等（《通考•职官考》11《内侍省》、《分纪》卷26、《宋会要•职官》36之2）。④政和二年九月二十五日，内侍班官称自内东头供奉官至内侍黄门改为：供奉官、左待禁、右侍禁、左班殿直、右班殿直、内侍黄门。祇候班祗候高班内品改称祗候黄门内品（《宋诏令》卷163《改武选官名诏》）。⑤靖康元年，仍依《元丰法》称名，罢政和二年内侍改名之制（《宋会要•职官》36之25）。《元丰法》，内侍自内东头供奉官至黄门，及祗候班（即内品）总共为一百八十人（《宋会要•职官》36之14）。元祐二年定为一百人（同前书卷之19）。寄班，元丰定员十五人（同前书36之25）。内侍省分三案，吏史六员（同前书36之14）。,,,轮番直宿、拱待殿中，并备酒扫之职及诸般杂七杂八役使；或奉使中外；皇帝出巡，随从供役、供使唤等（《宋会要•职官》36之1、《宋史•职官志》6《内侍省》）。,,①内省。《分纪》卷26《熙宁五年诏》：“熙宁五年，诏内省内臣不得禁中祗应，及入内省人数浸多，今后前后省内臣转至承制、崇班、内常侍许进一子。”②前省。《湘山野录》卷中：“止黜其珰于前省，亦不加罪。”《朝野杂记》甲集卷10《内侍两省》：“入内内侍省、内侍省，皆宦官职也。旧号为前、后省。”《职源》：“入内省比前省尤为亲近。”③南班。《通考•职官》11《内侍省》：“入内内侍省号北司，内侍省号南班。”④前殿。《宋会要•职官》36之10：“王守入内内侍省、内侍〔省〕都都知。两省都都知，国朝未尝除也。于是御史俞希孟乞今后更不除前、后殿都都知。⑤宦寺。宦官机构通称。《长编》卷132壬戌：“内侍省近年改官亦无定制，……堕国家之旧典，起宦寺之威权。”,宋代官制辞典第60页，宋代官制辞典第61页,北齐始置中侍中省（《通典•职官》9《内侍省》）。隋朝避“中”字讳，改为内侍省《隋书•百官志》）。宋初称内班院，系沿五代之称（参《宋史•宦者传》1《刘承规传》与《张继能传》）。淳化五年，改为黄门院，又改为内侍省内侍班院。景德三年五月定名为内侍省（《宋会要•职官》36之4）。南宋绍兴三十年（1160）九月二十二日罢内侍省（《要录》卷186丁酉）。,,,,
,内侍监,,,,,,,,,,,,,,监。《分纪》卷26《内侍省》：“所领旧有监、少监。”《长编》卷9，咸平开宝元年三月乙巳：“南汉主遣内待监番禺郭崇岳来觇其军。”,宋代官制辞典第61页,,,,,
,内侍少监,,,,,,,,,,,,,,,宋代官制辞典第61页,,,,,
,内侍,,,,,,,,,,,,,,,宋代官制辞典第61页,,,,,
,内给事,,,,,,,,,,,,,,,宋代官制辞典第61页,,,,,
,内寺伯,,,,,,,,,,,,,,,宋代官制辞典第61页,,,,,
,宫教博士,,,,,,,,,,,,,,,宋代官制辞典第61页,,,,,
,掖庭局令、丞,,,,,,,,,,,,,,,宋代官制辞典第61页,,,,,
,宫闱局令、丞,,,,,,,,,,,,,,,宋代官制辞典第61页，宋代官制辞典第62页,,,,,
,奚官局令、丞,,,,,,,,,,,,,,,宋代官制辞典第62页,,,,,
,内仆局令、丞,,,,,,,,,,,,,,,宋代官制辞典第62页,,,,,
,内府局令、丞,,,,,,,,,,,,,,,宋代官制辞典第62页,,,,,
,内班院,,,,,,,,,,,,,,①内班。《宋会要职官》36之3：“太平兴国六年（981）五月，诏内班旧着黄衣者，自今令着碧。”同前书36之1：“国初有内班院，淳化五年改黄门院，又改内侍省内侍班院。”②内侍省。淳化五年（994）九月，始有内侍省内侍班院之名；景德三年（1006）五月才有内侍省正称。故淳化五年九月前，无“内侍省”省称；景德三年五月前，无“内侍省”正称。凡在此年限前出现的“内侍省”当为追称。《长编》卷22，太平兴国六年（981）五月癸丑：“令内侍省细仗内先衣黄者，并衣碧。”《宋会要•职官》36之4：“（景德三年）五月，内侍省内侍班院言：‘准淳化五年诏，内班院改为内侍省内侍班院。……请称内待省及赐新印。”从之。”,宋代官制辞典第62页,五代已有“内班”、“内班都知”之称（《宋史•宦者传》1《张继能传》、《刘承规传》）。宋初置内班院，淳化五年八月改名黄门院，九月又改为内侍省内侍班院《分纪》卷26《内侍省》）。,,,,
,内班院左班都知,,,,,,,,,,,,,,都知。《十朝纲要》卷2，淳化五年八月：“以内班左都知窦神兴充庄宅使。都知内官领诸司使，始此。”,宋代官制辞典第62页,,,,,
,内班院右班都知,,,,,,,,,,,,,,内侍押班。《长编》卷18，太平兴国二年九月丙辰：“内侍押班窦神兴尝馆之。”按：窦神兴于淳化间迁为内班院左班都知（《长编》卷36癸巳）。,宋代官制辞典第62页,,,,,
,黄门院,,,,,,,,,,,,,,黄门。《长编》卷56癸巳：“诏改内班为黄门。”《宋会要•职官》36之1：“国初有内班院，淳化五年改黄门院。”,宋代官制辞典第62页,,,,,
,黄门院左班都知,,,,,,,,,,,,,,黄门左班都知。《长编》卷36癸巳：“诏改内班为黄门，以崇仪副使兼内班左都知窦神兴充庄宅使兼黄门左班都知。”,宋代官制辞典第62页,,,,,
,黄门院左、右班押班,,,,,,,,,,,,,,,宋代官制辞典第62页,,,,,
,内侍省内侍班院,,,,,,,,,,,,,,①内侍省。《分纪》卷26《内侍省》：”（淳化五年）九月，改内侍为黄门，黄门院为内侍省。”《宋会要•职官》36之1：“国初有内班院，淳化五年改黄门院，又改内侍省内侍班院。景德三年，止名内侍省。“②内侍省班院。《分纪》卷26：“景德三年五月内侍省班院。“《宋会要•职官》36之4：”（景德三年）五月，内侍省内侍班院言：‘准淳化五年诏，内班院改为内侍省内侍班院。……本班亦请止称内侍省及赐新印。’从之。”③内侍班院。《十朝纲要》卷2，淳化五年九月己未：“改黄门为内侍，以黄门班院为内侍班院。”,宋代官制辞典第62页，宋代官制辞典第63页,,,,,
,内侍省内侍班院左班都知,,,,,,,,,,,,,,,宋代官制辞典第63页,,,,,
,内侍省内侍班院右班都知,,,,,,,,,,,,,,右班都知。《宋史•张崇贵传》：“至道元年，进崇仪副使、内侍右班副都知。……真宗立，拜洛苑使、右班都知、管勾并州军马。”,宋代官制辞典第63页,,,,,
,内侍省内侍班院左班副都知,,,,,,,,,,,,,,①内侍左班副都知。《宋史•阎承翰传》：“真宗即位，改西京作坊使、内侍左班副都知。”②内侍副都知。《长编》卷47，真宗咸平三年五月甲辰：“内侍副都知阁承翰。”,宋代官制辞典第63页,,,,,
,内侍省内侍班院右班副都知,,,,,,,,,,,,,,内侍右班副都知。《宋史•张崇贵传》：“至道元年，进崇仪副使、内侍右班副都知。”,宋代官制辞典第63页,,,,,
,内侍省内侍班院左班押班,,,,,,,,,,,,,,,宋代官制辞典第63页,,,,,
,内侍省内侍班院右班押班,,,,,,,,,,,,,,,宋代官制辞典第63页,,,,,
,内侍省都都知,,,,,,,内侍省都都知，或单独除授，在都知、押班之上；或与入内内侍省都都知连除，“宦官兼判二省，国朝所未有也”（同上书卷）。,,,,,判省事，遇皇帝坐朝，在旁侍立（《长编》卷175壬辰及《合璧后集》卷53《内侍省都副都知》）。,,①前殿都都知。《宋会要•职官》6之10：“王守忠为入内内侍省、内侍省都都知。……于是御史俞希孟乞今后更不除前、后殿都都知。”②前省都都知。《长编》卷175，皇祐五年九月壬辰：“入内都都知。⋯⋯御史俞希孟乞自今更不除前、后省都都知。”参“内侍省”条。,宋代官制辞典第63页,皇祐五年（1053）九月二十六日始置，后罢去。元丰八年又增置（《长编》卷363元丰八年十二月甲申）。,,,,
,内侍省左右班都都知,,,,,,,《元祐令》从六品（《分纪》卷26）。为内侍省极品。,,,,,为内侍省总辖官。,,,宋代官制辞典第63页,北宋大中祥符间见置，《元祐令》中存其名（《宋会要•仪制》13之4、《分纪》卷26《内侍省左右班都都知》）。,,,,
,内侍省左右班都知,,,,,,,①正六品。②《元祐令》从六品（《分纪》卷26《内侍省》）。③南宋初复置为正六品（《宋史•职官志》8《官品令》）。为内侍省极品，但位次于入内内侍省都都知（同前书36之14、13）。,,无定员（《宋会要•职官》36之14）。,,,为内侍省总辖官。凡殿中供奉、轮值，天子行幸执乘舆、御服，任使中外及入内内侍省阙员承诏选补等等，都得专决（《宋会要•职官》36之14）。,,①内侍左右班都知。《宋史•张崇贵传》：“（景德）三年以功拜皇城使、内侍左右班都知、领诚州团练使。”《长编》卷64景德三年十月辛未：“以六宅使、奖州刺史、内待省右班都知张崇贵为皇城使、内侍省左右班都知，赏其功也。”②前殿都知。内侍省别称前殿，故有此称。《宋会要•职官》36之8：“诏入内都知、押班，经落职，只得前殿都知、押班。”,宋代官制辞典第63页，宋代官制辞典第64页,景德三年五月立定内侍省，置内侍省左右班都知（《宋会要•职官》36之1）。元丰新制沿置，《元祐令》称左右班都都知（《分纪》卷26《内侍省左右班都都知》）。南宋绍兴三十年后不置。,,,,
,内侍省左班都知,,,,,,,正六品。位次于内侍省左右班都知，高于右班都知、押班（《分纪》卷26）。都知以诸司使以上阶官充。,,无定员（《宋会要•职官》36之14）。,,,为内侍省领省官。因左右班都知不常除人，实为内侍省主掌官。参“内侍省左右班都知•职掌”条。,,①左班都知。《宋史•阎承輸传》：“（大中祥符）四年，迁内园使、左班都知、领奖州团练使。”《分纪》卷26《内侍省》：“以内侍押班苏利涉为内侍省左班都知。”②前殿都知。参“内侍省左右班都知”条。,宋代官制辞典第64页,景德三年五月始设。元丰新制沿置。南宋绍兴三十年九月二十二日随省罢而罢（《宋会要•职官》36之1、14、《要录》卷186丁酉）。,,,,
,内侍省右班都知,,,,,,,与“内侍省左班都知”同。次于左班都知、高于押班（《宋会要•职官》36之14）。,,无定员（同前书卷）。,,,与“内侍省左班都知”同。,,①右班都知、内侍右班都知。《宋史•杨守珍传》：“进内园使、右班都知、领端州刺史。”《长编》卷109，天圣八年六月癸未：“命内侍右班都知杨守珍试武举人弓马于军器库。”②前殿都知。《宋会要•职官》36之8：“诏人内都知、押班，经落职，只得前殿都知、押班。”③侍省都知。《涑水记闻》卷6：“（蓝）元震先人为侍省都知。”《宋史•蓝继宗传》：“为内侍省右班都知。^养子元用、元震。”,宋代官制辞典第64页,与“内侍省左班都知”同。,,,,
,内侍省都知司,,,,,,,,,,,,,,都知司。司马光《上英宗乞御药院等处亲加选擢》：“陛下宣谕，以内臣差遣并一切委之都知司。”（《诸臣奏议》卷62、《长编》卷63丁巳）,宋代官制辞典第64页,,,,,
,内侍省左班副都知,,,,,,,①元丰新制正六品（《宋会要•职官》36之14）。②《元祐令》从六品（《分纪》卷26《内侍省》）。③南宋初复为正六品（《宋史•职官志》8《官品令》）。位于都知之下、高于右班副都知与拼班。副都知由诸司使、副使以上阶官充（《宋会要•职官》36之14）。,,,,,为领省官之一，辅佐左班都知。,,内侍副都知、内侍左班副都知。《长编》卷66景德四年八月己亥：“内侍左班副都知阁承翰。”甲辰：“内侍副都知阁承翰。”,宋代官制辞典第64页,与“左班都知”同。,,,,
,内侍省右班副都知,,,,,,,与“内侍省左班副都知”同。位次于左班副都知、高于押班（《宋会要•职官》36之14）。,,,,,与“内侍省左班副都知”同。,,①内侍省副都知、内侍右班副都知。《分纪》卷26，嘉祐八年四月：“以皇城使、端州刺史、内侍省副都知石全育代之。五月，管勾皇子位、昭宣使、端州刺史、内侍省右班副都知石全育领康州团练使、充入内内侍省副都知。”②副都知、右班副都知。《宋史•苏利涉传》：“历内侍押班、副都知。”《长编》卷246，熙宁六年七月丁未：“内侍押班、苏利涉为右班副都知。”③内侍右副都知。《长编》卷190己丑：“文思副使、内侍押班甘昭吉为内侍右副都知。”,宋代官制辞典第64页,与“内侍省左班副都知”同。,,,,
,内侍省内侍右班副都知,,,,,,,,,,,,,,,宋代官制辞典第64页,,,,,
,内侍省押班,,,,,,,①元丰新官制正六品（《宋会要•职官》36之14）。②《元祐令》从六品（《分纪》卷26《内侍省》）。③南宋初又升为正六品（《宋史•职官志》8《官品令》）。位次于都知、副都知，领省官中位次最低（《分纪》卷26《内侍省》）。押班由内殿崇班以上武官阶充。,,无定员（《宋会要•职官》36之14）。,,,押班以上至都都知均为领省官，“都知、押班掌禁中供奉之事”（《宋会要•职官》36之13）。,,①内侍押班。《宋史•张茂则传》：“入为内侍押班，再迁副都知。”《长编》卷195，甲午：“张茂则为内侍省押班。”②押班。入内、内侍两省押班均可省称押班。《宋会要•职官》36之18：“诏都知、押班除授归枢密院。”同前书卷36之17：“诏自今入内、内侍两省初除都知、押班、中书、枢密院进呈。”③前殿押班。《宋会要•职官》36之8：“诏入内都知、押班，今后经落职，只得前殿都知、押班。”参“内侍省•别名”。,宋代官制辞典第64页，宋代官制辞典第65页,景德三年五月置。初有左班押班、右班押班之别，后止称内侍省押班。南宋绍兴三十年九月二十二日，随省罢而罢（《宋会要•职官》36之1、14，《要录》卷186丁酉）。,,,,
,内侍省内侍押班公事,,,,,,,,,,,,,,,宋代官制辞典第65页,,,,,
,内侍省内侍押班,,,,,,,,,,,,,,,宋代官制辞典第65页,,,,,
,内侍省内侍班,,,,,,,从八品（内东、西头供奉官）、正九品（内侍殿头、内侍高品）、从九品（内侍高班、内侍黄门）（同上书卷）。内侍省内侍班位次于入内内侍省内侍班，高于本省祗候班、寄班。,,有定员。①皇祐五年闰七月，内侍班总数力一百八十人。②元丰新制，内侍班、祗候班总共一百八十人。③元祐改制，“内侍省供奉官以下至黄门以一百人为定额”（《宋会要•职官》36之10、14、19）。,,,自内侍黄门至内东头供奉官轮值殿中，行供奉酒扫之事；或衔命出使中外；或随从天子行幸，执乘舆御服；入内内侍省阙官，听旨备选补人（《宋会要•职官》36之14）。,,内侍班。《宋会要•职官》36之10：“（皇祐五年国七月）诏内侍省，自今内侍，供奉官至黄门一百八十人为额。”《宋史•职官志》9《内侍省内臣叙迁之制》：“内侍班内东头供奉官、内西头供奉官、内侍殿头、高品、高班、黄门。”,宋代官制辞典第65页,内侍之名始于隋（《隋书•百官志》下）。宋初，内侍为加官，位于内常侍之上，不常置（《宋会要•职官》36之1《内待省》）。北宋咸平间已见置内侍班（《长编》卷52己已）。大中祥符二年二月改定内侍省内侍班六等内待官：内东头供奉官、内西头供奉官、内侍殿头、内侍高品、内侍高班、内侍黄门（《宋史•职官志》9《内待省内臣叙迁之制•内侍班》）。绍兴三十年九月随省罢而罢。,,,,
,内侍省内东头供奉官,,,,,,,从八品。位次于押班、高于内西头供奉官。在内侍班六等中为第一等（《分纪》卷26《内侍省》）。,,,,,参“内侍省内侍班”条。,,①东头供奉官。《宋史•宦者传》2《王中正传》：“（庆历间）迁东头供奉官。”《宋史•职官志》9《内待省内臣叙迁之制》：“内侍班：内东头供奉官、内西头供奉官……”②内侍省内供奉官、内侍供奉官。内侍省内东西头供奉官通称。《宋会要•职官》36之10：“诏内侍省：自今内侍供奉官至黄门一百八十人为额。”同前书36之8：“诏入内内侍省、内侍省内供奉官以下，并寄班等。”《宋史•职官志》6《内待省》：“内侍省有……内东头供奉官、内西头供奉官。”,宋代官制辞典第65页,五代已有内供奉官（《十国春秋•百官表》）。宋初内班院置内供奉官（《长编》卷34，淳化四年正月壬子），大中祥符二年二月，由内侍省内供奉官改内侍省内东头供奉官（《长编》卷71己丑）。南宋绍兴三十年九月二十二日，随省罢而罢（《要录》卷186丁酉）。,,,,
,内侍省内西头供奉官,,,,,,,与“内侍省内东头供奉官”同。在内东头供奉官之下、内侍殿头之上（《分纪》卷26《内侍省》）。在内侍班六等位于第二等。,,,,,与“内侍省内东头供奉官”同。,,①西头供奉官。《宋史•宦者传》2《任守忠传》：“累转西头供奉官。”②内侍省西头供奉官。全称应为内侍省内西头供奉官。《分纪》卷26，嘉祐八年：“内侍省东、西头供奉官许进一子。”《宋会要•职官》36之14：“内侍省：……内东、西头供奉官。”,宋代官制辞典第65页，宋代官制辞典第66页,与“内侍省内东头供奉官”同。,,,,
,内侍省内侍殿头,,,,,,,①元丰新制正九品（《宋会要•职官》36之14）。②元祐改为从九品（《分纪》卷26《内侍省》）。③南宋初又为正九品（《宋史•职官志》8《官品令》）。位于内侍省内西头供奉官之下、内侍省内侍高品之上（《宋史•职官志》9《内侍省内臣叙迁之制》）。,,,,,参“内侍省内侍班”条。,,①内侍殿头。《宋史•宦者传》2《甘昭吉传》：“初，以内侍殿头为英、韶州巡检。”②内侍省殿头。全称应为内侍省内侍殿头。《宋会要•职官》36之16：“内侍省东、西头供奉官、殿头许进一子。”《分纪》卷26，嘉祐八年：“内侍省内侍殿头张允诚为入内内西头供奉官。”,宋代官制辞典第66页,北宋太宗朝始置殿头高品（《宋会要•职官》36之3）。真宗朝景德三年，随院名改为内侍省，则称内侍省殿头高品；大中祥符二年二月，改为内侍省内侍殿头（《长编》卷71己丑）。,,,,
,内侍省内侍高品,,,,,,,①元丰新制正九品（《宋会要•职官》36之13）。②元祐改为从九品（《分纪》卷26）。③南宋时又为正九品（《宋史•职官志》8《官品令》）。位次于内侍殿头、高于内侍高班（《宋会要•职官》36之14）。,,,,,参“内侍省内侍班”条。,,高品。《宋会要•礼》44之9《赙赠》：”（熙宁七年）内侍省：高品、高班绢二十匹。”《合璧后集》卷53《入内内侍省》：“内侍省有：……内东头供奉官、内西头供奉官、内侍殿头、内侍高品、内侍高班、内侍黄门。”,宋代官制辞典第66页,北宋太宗朝始置高品（《宋会要•职官》36之1引《两朝国史志》）。真宗景德三年五月，随内侍省内班院之改名为内侍省，则称内侍省高品。大中祥符二年二月，高品改为内侍高品，列为内侍班六等之一（《长编》卷71己丑）。,,,,
,内侍省内侍高班,,,,,,,从九品（《分纪》卷26《内侍省》）。位次于内侍高品、高于内侍黄门。,,,,,参“内侍省内侍班”条。,,高班。《宋会要•礼》44之9《赙赠》：”（熙宁七年）内侍省：……高品、高班绢二十匹。“《通考•职官》11《内侍省》：“内侍省有：……内侍高品、内侍高班、内侍黄门。”,宋代官制辞典第66页,北宋太宗朝始置高班内品（《宋会要•职官》36之5）。真宗景德三年五月，随内侍省内班院之改名为内待省高班内品，大中祥符二年二月，高班内品改为内侍高班（《长编》卷71己丑）。,,,,
,内侍省内侍黄门,,,,,,,从九品（《分纪》卷26《内侍省》）。位次于内侍高班、高于诸祗候内品。内侍黄门为内侍班最末一等（《宋史•职官志》8《官品令》）。,,,,,参“内侍省内侍班”条。,,①黄门。《宋史•李舜举传》：“舜举少补黄门，仁宗使督工冶金为器。”《通考•职官考》11《内侍省》：“内侍省有：……内侍高班、内侍黄门。“②内侍省黄门。《宋会要•职官》36之8：“（大中祥符）八年五月，废内侍省黄门。”,宋代官制辞典第66页,秦汉少府属官中有黄门（《汉书•百官公卿表》）。宋初，内班院置黄门，为宦官的初阶。景德三年五月改定内侍省名，为内侍省黄门。大中祥符二年二月，改名为内侍省内侍黄门（《宋会要•职官》36之5、《长编》卷71己丑）。大中祥符八年废罢（《宋会要•职官》36之8）。元丰新制后复置。,,,,
,内侍省小黄门,,,,,,,,,,,,,,,宋代官制辞典第66页,,,,,
,内侍省内侍殿直,,,,,,,,,,,,,,,宋代官制辞典第66页,,,,,
,内侍省祇候班,,,,,,,元丰新制及南宋初，均定为从九品。《宋史•职官志》8《官品令》：“高班、黄门、内品，从九品。”祗候班位次于内侍班，高于寄班。,,,,,“掌与黄门以上同”，即与内侍班黄门以上所掌相同（参“内侍省内侍班”条）。此外，祗候班又用于安置责降官（《宋史•职官志》9《内侍省内臣叙迁之制》）。,,①内侍省内品、内品。《宋会要•职官》36之25：“《绍兴法》官品、杂压修立：诸内客省使至内侍省内品为内侍官。”“（绍兴六年）内客省使至昭宜使、东西头供奉官至内品，靖康元年已降指挥‘内侍官称’。”《事物纪原》卷5《内品》：“祥符二年，改定有祇候高班内品、祗候内品、小内品、入内内品、掌门内品、后苑内品、散内品等，神宗正官，止存内品（按：神宗新制，内侍省祗候班内品有八等，此“内品”系总称，不是“止存”一内品）。（参《分纪》卷26《内侍省》）。②祇候班。《宋史•职官志》9《内侍省内臣叙迁之制》：“祗候班：祗候高品、祗候高班内品、祗候内品、贴祗候内品、内品、把门内品、后苑内品、后苑勾当事内品、北班内品、散内品、后苑散内品。”,宋代官制辞典第66页，宋代官制辞典第67页,宋初已有内臣祗候，大中祥符二年（1009）改定有祇候高班内品等九等（《事物纪原》卷5《内品》）。元丰改制后沿置祗候班，但其中名目有增减或变更（《宋会要•礼》62之4、44之9，《分纪》卷26《内侍省》）。,,,,
,祗候高品,,,,,,,从九品。内侍省祗候班中地位最高，其下为祗候高班内品。,,,,,,,高品。《宋会要•礼》44之9《赙赠》：“内侍省……高品、祇候高班内品。”《宋史•职官志》9《内侍省内臣叙迁之制》：“祗候班：祇候高品、祇候高班内品。”,宋代官制辞典第67页,大中祥符二年之后、熙宁七年之前置（《宋会要•礼》44之9、《事物纪原》卷5《内品》）。,,,,
,祗候高班内品,,,,,,,从九品。视武阶三班奉职。位次于祗候高品、高于祗候内品（《分纪》卷26《元丰八年诸两省内臣诸级》、《宋会要•职官》36之14）。,,,,,参“内侍省祗候班”条。,,,宋代官制辞典第67页,大中祥符八年（1015）五月十二日，由内侍省高班内品改为前殿祗候高班内品，此为内侍省祗候高班内品设置之始（《长编》卷84）。,,,,
,祇候内品,,,,,,,从九品。视武阶三班借职。位次于祗候高班内品、高于贴祗候内品（《宋史•职官志》9《内侍省内臣叙迁之制》、《分纪》卷26《元丰八年诸两省内臣诸级》）。,,,,,参“内侍省祗候班”条。,,,宋代官制辞典第67页,大中祥符二年已定置（《事物纪原》卷5《内品》）。,,,,
,贴祇候内品,,,,,,,从九品。位次于祗候内品、高于内品（《宋史•职官志》9《内侍省内臣叙迁之制》）。视武阶三班差使（《分纪》卷26《元丰八年诸两省内臣诸级》）。,,,,,参“内侍省祗候班”条。,,,宋代官制辞典第67页,仁宗嘉祐六年（1061）已见置（《宋会要•职官》36之10）。,,,,
,内品,,,,,,,从九品。位次于贴祗候班内品、高于把门内品、后苑内品。视武阶三班借差（《分纪》卷26《元丰八年诸两省内臣诸级》）。,,,,,参“内侍省祗候班”条。,,,宋代官制辞典第67页,熙宁七年时见置（《宋会要•礼》44之9）。,,,,
,把门内品,,,,,,,从九品。位次于内品，与后苑内品并位，高于后苑勾当事内品（《宋史•职官志》9《内侍省内臣叙迁之制》）。,,,,,参“内侍省祗候班”条。,,掌门内品。《事物纪原》卷5《内品》：“掌门内品、后苑散内品。”《宋会要•职官》36之17：“上批前内侍高班梁坚，坐监嵩庆陵自盗赃贷死……，可与一内侍省把门内品，遂录为后苑散内品。”,宋代官制辞典第67页,至迟大中祥符二年已置（《事物纪原》卷5《内品》）。,,,,
,后苑内品,,,,,,,从九品。与把门内品并位。视武阶下班殿侍（《分纪》卷26《元丰八年诸两省内臣诸级》）。,,,,,与“把门内品”同。,,,宋代官制辞典第67页，宋代官制辞典第68页,与“把门内品”同。,,,,
,后苑勾当事内品,,,,,,,从九品。位次于后苑内品，高于北班内品（《宋史•职官志》9《内待省内臣叙迁之制》）。视武阶军将（《分纪》卷26《元丰八年诸两省内臣诸级》）。,,,,,参“内侍省祗候班”条。,,勾当事内品。《宋会要•礼》44之9：“勾当事内品、北班内品、散内品、后苑散内品。”《宋史•职官志》9《内侍省内臣叙迁之制》：“后苑勾当事内品、北班内品、散内品、后苑散内品。”,宋代官制辞典第68页,大中祥符二年之后至熙宁七年之前置（《宋会要•礼》44之9、《事物纪原》5《内品》）。,,,,
,北班内品,,,,,,,从九品（《宋会要•职官》36之14）。视武阶守阙军将，位次于后苑勾当事内品、高于散内品（《宋会要•礼》44之9、《分纪》卷26《元丰八年诸两省内臣诸级》）。,,,,,,,,宋代官制辞典第68页,大中祥符二年之后，七月，由洒扫院子改名（《宋会要•职官》36之2、6）。参“内侍省祗候班”条。,,,,
,散内品,,,,,,,从九品。视阶无所比。位次于北班内品（《宋会要•礼》44之9、《宋会要•职官》3614）。,,,,,供洒扫殿庭院子等差役（《宋会要•职官》36之6）。,,,宋代官制辞典第68页,大中祥符二年九月，由洒扫院子改名（《宋会要•职官》36之6）。,,,,
,后苑散内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
,在京黄门内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
,外处拣来内品,,,,,,,,,,,,,,,宋代官制辞典第68页,,,,,
