类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,枢属,,,,,,,,,,,,,,,宋代官制辞典第119页,,,,,
,枢掾,,,,,,,,,,,,,,,宋代官制辞典第119页,,,,,
,枢密院制置兵马司,,,,,,,,,,,,,,兵马司。《长编》卷124，仁宗宝元二年七月甲寅：“令兵马司臣僚视兵甲、城寨，经度邻界事由等。”《分纪》卷12《枢密院》：“制置兵马司，国朝择副承旨、主事以下专掌之。”,宋代官制辞典第119页,,,,,
,枢密院讲议司,,,,,,,,,置提举枢密院讲议司事、枢密院讲议司详定官、参详官等（《宋会要职官》5之13）。,,,掌民兵训练、增置兵额及战备等事（《宋会要•职官》5之13）。,,,宋代官制辞典第119页,崇宁元年（1102）八月，以尚书省讲议武备房归枢密院置（《宋史•职官志》2《讲义司》、《长编纪事本末》卷132）。崇宁三年三月八日罢，四月结局（《十朝纲要》卷16）。,,,,
,银台司,,,,,,,,,银台司主事二人，书令史八人，贴房十一人。,,,掌接收全国奏状、案牍，抄写条目经通进司上送皇帝，及发付有关官司，督促及时处理（《宋史•职官志》2《进奏院》）。,,①银台。《宋朝类苑》卷27《银台司》：“虽三司亦言上银台。”②银司。《大事记讲义》卷9《给事中、舍人》：“（景祐三年）严宣敕银台法。……乃诏宣、敕非银司不行。”,宋代官制辞典第119页，宋代官制辞典第120页,①银台为禁中“帝门”，唐时已有此名，但在帝门之侧置司—银台司，则始于宋（参《旧唐书职官志》2、《宋会要职官》2之37、38）。②淳化四年（993）八月十八日，通进司、银台司，移入宣徽北院置厅事，设知二司官，脱离枢密院（《长编》卷34）。,,,,
,知通进、银台司公事,,,,,,,,,知司官二人。,,,凡经通进、银台二司收发的所有内外章奏、案，都得过问、审察，一月奏报一次，事无大小不得有所延误（《长编》卷34）。,,点检银台通进司公事。《宋会要•职官》2之37：“点检银台通进司公事向敏中。“《长编》卷34，淳化四年八月癸酉：“命敏中及张咏同知二司公事。”,宋代官制辞典第120页,太宗淳化四年八月十八日设。,,,,
,知通进、银台司兼门下封驳公事,,,,,,,,,二人（同前书2之26）。,,,于通进、银台二司公事之外，兼掌制敕有所不当者，予以驳回（《宋会要•职官》2之42）。,,①知封驳事。《长编》卷192辛卯：“敕过门下，知封驳事何郯封还之。”《宋史•何郯传》：“判银台事，时封驳之职废，郯乞准故事，凡诏敕并由门下。”②知通进司官。《宋会要•职官》2之26：“通进、银台司知司官二人，两制以上充。……吏部尚书王钦若知通进银台司兼门下封驳事，代李维、冯起、钱惟演。……仍仰知通进司官员勘会。”同前书2之39：“差龙图阁直学士周流知通知银台司兼门下封驳事。自来差银台司官员，敕内带此〔衔〕。”③知银台通进封驳司。《宋史•陈尧叟传》：“知三班兼银台通进封驳司。”,宋代官制辞典第120页,①淳化四年，给事中封驳公事归银台司兼（《宋会要•职官》2之42）。②元丰五年六月二十五日罢银台司封驳房归给事中（《宋会要•职官》2之39）。,,,,
,勾当通进银台事兼门下封驳公事,,,,,,,,,,,,,,勾当司事。《宋会要•职官》2之38《银台司》：“银台帝门邃严，门侧置司，故选侍从之臣典领，书奏犹不敢以‘判’为目，故两制以上止曰‘知司事’、‘同知司事’，未及两省止曰“勾当司事’。”同前书2之26：“金部员外郎谢泌勾当通进、银台司封驳公事。”,宋代官制辞典第120页,,,,,
,看详银台司文字所,,,,,,,,,,,,审阅、处理经进奏院投进银台司的全国各地奏状文字，确定入内与不如内及该不该减罢的档次，然后分交通进司及在京百司，或留下，一一予以处理。所有送进文字，都须抄写奏目（登记目录上送），并分类抄写发放文本与入内中奏状，盖上官印，点检分配后，“一一发送合属去处”（《宋会要•职官》2之39）。,,,宋代官制辞典第120页,北宋熙宁三年八月二十七日始设。,,,,
,银台司主事,,,,,,,,,二人。掌本司发放文字。康定元年十二月罢，改用令史。,,,,,管勾银台司公事。此属僭称，主事为流外巫史之属。《宋会要•职官》2之38：“银台司旧例，差下枢密院主事二人，在司掌发放文字，以银台司主事为名。近来却有以‘管勾银台司公事’为名者。……岂有丞史之类，却窃‘管勾’之号？”,宋代官制辞典第120页,,,,,
,银台司令史,,,,,,,,,,,,,,,宋代官制辞典第120页,,,,,
,银台司书令史,,,,,,,,,,,,,,,宋代官制辞典第120页,,,,,
,发敕司,,,,,,,,,发敕官三人，吏人充（《宋会要•职官》2之20）。,,,掌受中书、枢密院宣、敕，登记存档后颁下（《宋会要•职官》2之26《通进司》）。,,,宋代官制辞典第120页，宋代官制辞典第121页,,,,,
,印司,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,宣旨院,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,皮剥所,,,,,,,,,先后设监官、提举官。人吏有：剥手十五人，专知官一人，手分一人，军典一人，库子二人，节级二人，巡防兵士十六人（未必常置或并置）（同前书6之41、4236）。,,,掌割、剥死马、死牛、死驴的皮、肉、筋、内脏，供诸司工匠、亲从官、诸骑马直军士、相扑所角牴官及五坊鹰犬食用。马皮、筋供造军器（《宋会要•职官》6之35、38）。,,,宋代官制辞典第121页,北宋开宝二年（969）始置，初分内、外剥马务，一在嘉庆坊、一在延禧坊。熙宁五年四月两务合为一局，以“皮剥所”为名。南宋初省罢。绍兴八年九月三十日复置，以“行在皮剥所”为名。乾道五年七月二十八日，以“枢密院皮剥所”为名（《宋会要•职官》6之35、37、41）。,,,,
,剥马务,,,,,,,,,,,,,,皮剥所。熙宁五年四月前无皮剥所称谓，此系南宋史家追称。《宋会要•职官》21之11：《牛羊司》：“（大中祥符五年）余送皮剥所卖钱人官。”《宋会要•职官》6之36《皮剥所》：“（熙宁五年四月）将里、外（剥马务）合作一局，以‘皮剥所’为名。”,宋代官制辞典第121页,,,,,
,行在皮剥所,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,枢密院皮剥所,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,监专公人,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,剥手,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,专知官,,,,,,,,,,,,,,专封官。《宋会要•职官》6之42：”（淳熙十一年）诏皮剥所减节级一人，巡防兵士六人。先是专封官一人、手分一人⋯⋯。”同前书6之39：“诏皮剥所许依坊监例，从本所踏逐副尉一名充专知官。”,宋代官制辞典第121页,,,,,
,军典,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,节级,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,御前弓马子弟所,,,,,,,,,提举官一员，干办官兼押教二员，措教官五员、弓马教头五员（每一百子弟一员）。招收子弟五百人（同上书卷）。,,,招收年龄在三十岁以下、身长五尺九寸以上文武官员（包括已退休）与良家子弟，教阅武艺，选练军事人材（《宋会要•职官》6之33）。,,①弓马子弟所。《宋史•王彦传》：“性豪纵，喜谈韬略。父奇之，隶弓马子弟所。”②御前弓马所。《宋会要•职官》6之33《御前弓马子弟所》：“参照旧例，复置御前弓马所，招收子弟，教阅武艺。”,宋代官制辞典第121页,北宋徽宗朝已见置（《宋史•王彦传》）。,,,,
,弓马教头,,,,,,,,,,,,,,,宋代官制辞典第121页,,,,,
,省马院,,,,,,,,,,,,管理、喂养及支借京师文武官员所需官马（《宋会要•职官》32之55）。,,省马院，全称为枢密院省马院。《宋会要•职官》32之55：“宋置省马院。”《宋会要•兵》24之35：“军兴以来诸色人吏支借过官马，……差人管押赴枢密院省马院交割。”,宋代官制辞典第121页，宋代官制辞典第122页,宋朝始置。,,,,
,枢密院东厨、西厨,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,食手,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,枢密院将帅、将佐,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,都统制,,,,,,,高于统领官，次于宣抚使、副使。罢宣抚司后，为大军最高指挥长官，权任高于安抚使，恩数视三衙长官（《文献通考•职官考》13《都统》）。,,,,,为本军最高节制官，如吴璘为右护军都统制，即为右护军主帅。,,,宋代官制辞典第122页,古无此官。北宋宣和间（1119—1125）。因西南用兵始置，兵罢则废。建炎元年五月擢王渊为御营司都统制。以都统制名官则起于此（《朝野杂记》甲集卷11《诸军都统制》）。枢密院都统制，始置于绍兴四年（《玉海》卷133《中兴都统制》）。,,,,
,副都统制,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,统制,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,统领,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,将佐,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,正将,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,副将,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,准备将领,,,,,,,,,,,,,,准备将。《通考•职官》13《统制》：“正将、副将、准备将。”《要录》卷53，绍兴二年四月己丑：“赵琦为枢密院准备将领。”,宋代官制辞典第122页,,,,,
,偏裨,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,提领海船,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,枢密院使臣,,,,,,,,,,,,,,,宋代官制辞典第122页,,,,,
,准备差使,,,,,,,,,,,,,,使臣。《要录》卷154甲戌“诏枢密院准备差使使臣以百五十人为额。”,宋代官制辞典第122页，宋代官制辞典第123页,,,,,
,准备使唤,,,,,,,,,,,,,,①准备使唤。全称应为枢密院准备使唤。《要录》卷59，乙巳：“准备使唤李明。”《宋会要职官》32之55《省马院》：“于枢密院准备差使、使唤内选差。”②使臣。《要录》卷63，绍兴三年二月甲午：“使臣李明听闻不审，误告世忠。”同上书卷59，绍兴二年十月乙巳：“准备使唤李明谓世忠告（耿）进结谋顺蕃。”,宋代官制辞典第123页,,,,,
,准备听候使唤,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,准备差遣,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,效士,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,枢密院尅择官,,,,,,,,,,,,择黄道吉日等事宜。,,尅择官。《云麓漫钞》卷7：“流外有尅择官、阴阳官。”《要录》卷145，绍兴十五年五月壬子：“忠训郎、枢密院尅择官兼御前祗应李辅忱勤停，……坐撰造语言、鼓惑众听故也。”,宋代官制辞典第123页,,,,,
,枢密院给使,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,大程官营,,,,,,,,,有大程官一百人，由都头、十将、副将分级管理（《长编》卷106，戊辰）。,,,,,,宋代官制辞典第123页,,,,,
,大程官,,,,,,,,,,,,收发枢密院承旨司诸房文书。十分之七大程官，为它司外借供差（《宋会要•职官》1之63）。,,,宋代官制辞典第123页,五代后蜀已有枢密院大程官之设（《长编》卷5）。,,,,
,枢密院吏人,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,枢密院逐房副承旨,,,,,,,从八品，位于逐房主事之上，为承旨司吏人之首（《职官分纪》卷12《逐房副承旨》）。,,共五人。其中枢密院兵房副承旨二人，吏、户、礼房兵房副承旨各一人（《宋会要•职官》6之1）。,,,分掌枢密院诸房文书公事。,,①逐房副承旨。《宋会要•职官》6之5：“诏枢密院逐房副承旨至头名及三周年，与左藏库副使出外。先是逐房副承旨第迁有都承旨者。”②副承旨。《宋会要•职官》6之11：“枢密院言：依指挥并省吏额，见管副承旨五人。”同上书6之1：“兵房副承旨二人，吏房、户房、礼房副承旨各一人。”③承旨。《宋会要•职官》6之16：“本院吏额：承旨五人。”,宋代官制辞典第123页,,,,,
,主事,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,守阙主事,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,令史,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,书令史,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,守阙书令史,,,,,,,,,,,,,,,宋代官制辞典第123页,,,,,
,贴房,,,,,,,,,,,,,,正名贴房。凡带“正名”，则与“守阙”相对而言。《宋会要•职官》6之11：“正名贴房二十八人，……守阙贴房二百人。”,宋代官制辞典第123页,,,,,
,法司,,,,,,,,,,,,,,,宋代官制辞典第123页，宋代官制辞典第124页,,,,,
,法司贴司,,,,,,,,,,,,,,,宋代官制辞典第124页,,,,,
,写宣命,,,,,,,,,,,,,,,宋代官制辞典第124页,,,,,
,枢密院五房院,,,,,,,,,,,,枢密院诸房主事以下吏人公寓，便于随时召唤付受差使，也利于保密（《宋会要•职官》3之27）。,,五房院。《宋会要•职官》3之40：“依在京例修盖五房院。“同上书3之27：“（元丰七年）枢密院昨置五房院，主事以下集居。”,宋代官制辞典第124页,古无此称，北宋始置。,,,,
,同知三省、枢密院,,,,,,,,,,,,,,,宋代官制辞典第124页,,,,,
,三省、枢密院激赏库,,,,,,,,,,,,,,①激赏库。《要录》卷114：“其钱物合三省、枢密院同共桩管，遂并入激赏库。”②三省枢密院激赏钱库。《咸淳临安志》卷9“监当诸局”：“三省枢密院激赏钱库，在俞家园。三省枢密院激赏酒库，在钱塘县南。”,宋代官制辞典第124页,,,,,
,三省枢密院激赏酒库,,,,,,,,,,,,,,激赏酒库。《宋会要•职官》6之1《枢密院承旨司》：“激赏酒库应申请等。”《咸淳临安志》卷9《监当诸局》：“三省枢密院激赏酒库，在钱塘县南。”,宋代官制辞典第124页,,,,,
,三省枢密院架阁库,,,,,,,,,,,,,,,宋代官制辞典第124页,,,,,
,主管三省、枢密院架阁文字,,,,,,,,,,,,,,①主管三省架阁文字。《宋史•李韶传》：“主管三省架阁文字。”②主管架阁文字。《咸淳临安志》卷4《行在所录•朝省》：“在制敕院后，主管架阁文字綦更生。《宋史•职官志》2《主管三省、枢密院架阁文字》：“一员，嘉定八年置。”,宋代官制辞典第124页,,,,,
,监三省、枢密院门,,,,,,,,,,,,,,①监门官。《宋会要•职官》1之62：“如敢辄入三省枢密院都门，仰监门官并密院使臣密切检察。”②门官。《咸淳临安志》卷4《三省、枢密院监门》：“门官之设当矣，在周为司门。”《通考•职官》6《三省、枢密院监门官》。③讥察官。《咸淳临安志》卷4《三省、枢密院监门》：“内侍犹为“讥察’，遵旧制也。”,宋代官制辞典第124页,,,,,
,中书门下、枢密院,,,,,,,,,,,,,,①二府。《宋史•职官志》2《枢密院》：“宋初，循唐、五代之制，置枢密院，与中书对持文武二柄，号为‘二府’。”②两司。《长编》卷157庚辰：“罢宰臣兼枢密使。时贾昌朝、陈执中言：‘军民之任，自古则同。有唐别命枢臣专主兵务，五代始令辅相亦带使名。至于国初，尚沿旧制。乾德以后，其职遂分，是谓两司，对持大柄。”③两地。《历代职官表》卷3：“宋初，宰相虽有同中书门下平章事之名，其实但就中书内省为政事堂，与枢密对掌大政，谓之两府，亦曰两地。”④庙堂。先秦天子诸侯议事之所在宗庙、明堂，即后世之前殿。宋代以庙堂借称中书、枢密院。《铁围山丛谈》卷1：“国朝之制，立后、建储、命相，于是天子亲御内东门小殿，召见翰林学士面谕旨意，乃锁院草制，付外施行。其他除拜，但庙堂佥议进呈。”《吕氏春秋》卷20《召类》：“孔子闻之曰：‘夫修之于庙堂之上，而折冲乎千里之外者，其司城子罕之谓乎？’”⑤朝廷。中书与枢密院对掌国之政、军大事，总名朝廷。元丰五年改官制后，中书门下由三省取代，故其后之朝廷系指三省、枢密院。《要录》卷142癸巳：“监司、郡守，朝廷委任之意，未尝有异。”《靖康要录》卷3：“夫三省、密院，是谓之朝廷。”⑥廊庙。借指朝廷，或实指宰执官。《宋史•苏轼传》：“祖宗委任台谏，……言及乘舆，则天子改容；事关廊庙，则宰相待罪。”《咸淳临安志》卷4《中书门下后省》：“洪迈记《题名》：‘今廊庙五公，皆从吾省干青云而直上。’”,宋代官制辞典第124页，宋代官制辞典第125页,,,,,
,宰相兼枢密使,,,,,,,,,,,,,,“枢密宰相”、“枢相”等。①枢相、枢密宰相。《邵氏闻见录》卷9：”（富弼）服除，英宗已即位，魏公已迁左相，故用富公为枢密宰相。”《内简尺牍》卷1《与信安郡王孟少傅》：“枢相、郡王与之治丧，当属一时显者。”《宋宰辅》卷6戊午：“英宗嘉祐八年五月戊午，富弼拜枢相。弼既除丧，授枢密使、检校太师、行礼部尚书、同平章事。”②枢辅。《旧闻证误》卷1：“国初，惟亲王得张盖。太宗时，始许宰相、枢密使用之。此云国初不禁，又云祥符后始及枢辅，皆误也。”,宋代官制辞典第125页,,,,,
