类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,司天监,,,,,,,司天监属技术官，技术官比京朝官地位低，不能用考课磨勘法升迁（《长编》卷99己巳）。,,官额有司天监监、少监、丞、主簿、春官正、夏官正、中官正、秋官正、冬官正、灵台郎、保章正、挈壶正等。吏额有礼生、历生、测验官、记注官、刻择官、监生、押更，以及学生、节级、直官、鸡唱等（《宋会要•职官》31之3）。,,,掌察天文变化，以占吉凶；及钟鼓、刻漏，以定时间，考定历数；祭祀设神名位版；选定黄道吉日；每年预造新历，以颁发四方（《分纪》卷17《太史局》）。司天监官并起本监官迁转的官阶功能，所供职事，多另有差遣。如五官正判监事，主簿充知算造等。,,①司天。《长编》卷55甲申：“日将午，雷暴震。司天言：‘占主：国家发号布德，未及黎庶。’”同前书卷70甲辰：“司天监言：‘扬楚之分，当水旱为灾。’”②灵台。东汉时有灵台，或用以喻称司天监。《宋会要•职官》31之1：“诏曰：‘灵台列职，历代选能⋯⋯今后司天监考试合格人详比优劣。’”《六典》卷10《太史局•灵台郎》：“后汉又作灵台，掌候日月。“③司天台。拟唐官司称。《分纪》卷17《太史局》：“治平二年（按“三年”之误）诏司天台官自今不差监诸仓门。”《宋会要•职官》31之3：“治平三年五月，诏司天监官自今不差诸仓门。“《宋会要•瑞异》2之1：“（太祖建隆）二年四月一日，司天监言。”,宋代官制辞典第268页,南朝梁有司天监之名（《合璧后集》卷51《历官门•太史令》）。宋初沿唐制，称司天台。太宗端拱元年九月，始见有司天监之称（《宋会要•职官》31之1）。元丰改制，司天监改称太史局（《合璧后集》卷51《太史局•历代沿革》）。,,,,
,司天监监,,,,,,,从三品（《分纪》卷17）。,,一人。因官品高不常除，多以他官兼判、知。,,,为司天监长官，领本监天文历法等事。,,①司天监。《宋史•方技》上《王处讷传》：“（太平兴国）六年，又上新历二十卷，拜司天监。”《宋会要•职官》18之80：“司天监监、丞。”②司天监大监。《宋会要•职官》18之82《太史局》：“司天监监、丞、主簿……。监及少阙，则置判监事二人。”《合璧后集》卷51《太史局》：“因梁曰司天监。……大监及少监阙，则置判监事二人。”,宋代官制辞典第268页，宋代官制辞典第269页,南朝梁有司天监（《分纪》卷17《太史局》）。司天监设监，始自北宋太宗朝。但，司天监监罕以除人，多以他官兼判、同判，或兼知。又有提举司天监等。元丰五年改制，司天监罢（《合壁后集》卷51《太史局》、《宋会要•职官》31之3）。,,,,
,判司天监事,,,,,,,,,,,,,,①判司天事。《宋史•方技》上《王处讷传》：“太平兴国初，改司农少卿，并判司天事。”②判司天监。《宋史•方技》上《苗守信传》：“雍熙中，迁冬官正。端拱初，太子洗马、判司天监。”《宋史•方技》上《楚芝兰传》：“迁司天春官正、判司天监事。”③判监事。《宋史•方技》上《赵修己传》：“宋初，迁太府卿、判监事。”《合璧后集》卷51《太史局》：“国朝因梁曰司天监。……大监及少监阙，则置判监事二人。“④司天监。宋太宗朝以后罕置司天监监，司天监为判监事省称。《宋会要•运历》1之8：“治平初，司天监周琮。”《宋史•律历志》7《明天历》：“英宗即位，命殿中丞、判司天监周琮。”,宋代官制辞典第269页,,,,,
,同判司天监事,,,,,,,,,,,,,,①同判监。《宋会要•职官》31之1：“同判监、春官正楚芝兰。”《宋史•方技》上《马韶传》：“与楚芝兰同判司天监事。”②同判司天监。《宋会要•职官》31之1：“殿中丞、同判司天监苗守信。”③同判监事。《宋史•方技》上《王处讷传附熙元》：“景德中，同判监事。”,宋代官制辞典第269页,,,,,
,权判司天监事,,,,,,,,,,,,,,①权司天监。《长编》卷192嘉祐五年七月乙卯：“权司天监周琮。”《宋会要•职官》31之3：“嘉祐五年七月，权判司天监周琮。”②权判司天监、权判监事。《宋会要•职官》31之2：“权判司天监宋行古。“《宋史•方技》上《周克明传》：“拜太子洗马、殿中丞，皆兼翰林天文，又权判监事。”③判监。《宋会要•运历》2之1：“权判司天监丁洵。”同前书卷2之2：“集判监丁洵以下。”,宋代官制辞典第269页,,,,,
,知司天监事,,,,,,,,,,,,,,知监事。《宋史•方技》上《史序传》：“命知算造，又知监事。”同前书卷《周克明传》：“令知司天监事。”,宋代官制辞典第269页,,,,,
,提举司天监公事,,,,,,,,,,,,除占候事需保密，由司天监属官直接奏闻外，其余所有公事听提举官指挥（《宋会要•职官》31之3）。,,提举司天监。《长编》卷245，熙宁六年六月辛巳：“提举司天监陈绎。”《宋会要•运历》2之1《铜仪》：“熙宁六年六月十一日，提举司天监公事陈绎。”,宋代官制辞典第269页,,,,,
,同提举司天监公事,,,,,,,,,,,,,,①同提举司天监。《长编》卷254，熙宁七年六月辛卯：“太常丞、集贤校理、兼史馆检讨、同修起居注、提举司天监沈括。”《宋会要•运历》2之3：“（熙宁）七年六月二十一日，同提举司天监沈括以新浑仪进呈。”②同提举官。《宋史•律历志》13《纪元历》：“（熙宁）七年六月，司天监呈新制浑仪、浮漏于迎阳门，帝召辅臣观之，数问同提举官沈括。”,宋代官制辞典第269页,,,,,
,提举司天监公事所,,,,,,,,,,,,,,提举所。《宋会要•职官》31之3：“今后司天监差大两省一员提举，仍下提举所取索前后条贯。”同前书31之4：“元丰元年十二月二十三日，提举司天监所言。”,宋代官制辞典第269页,,,,,
,司天监少监,,,,,,,从四品下（《分纪》卷17）。高于知、权知司天少监事及判司天监事（《分纪》卷17《太史局•司天少监》）。,,或置一员，因官品高，不常除，多以他官卑者兼知、权知。,,,佐大监领本监天文历法等事。,,少监。《宋史•方技》上《王处讷附熙元》：“授司天监。坐择日差谬，降为少监。”《宋会要•运历》1之5《历法》：“（建隆）四年四月司天少监王处讷。”,宋代官制辞典第269页，宋代官制辞典第270页,五代十国已置。《宋史•方技》上《王处讷传》：“广顺中，迁司天少监。”宋沿置。元丰五年改制罢。,,,,
,权知司天监少监事,,,,,,,,,,,,,,①权少监事。《宋史•方技》上《苗守信传》：“端拱初，改太子洗马、判司天监。……未几，转殿中丞、权少监事，立本品下。”《宋会要•职官》31之1：“以殿中丞、同判司天监苗守信权知司天少监、判监事。”②权知少监。《宋史•方技》上《史序传》：“景德二年迁权知少监，大中祥符初即真。”,宋代官制辞典第270页,,,,,
,司天监丞,,,,,,,正七品（《分纪》卷16《太史局》）。位次于五官正、高于主簿。,,,,,视其所能，或造历法，或测验浑仪，无固定之职，临时差充。“丞、主簿及五官正以下，皆守其职”（同前书卷）。,,监丞。《宋史•方技》上《韩显符传》：“又诏监丞丁文泰嗣其事焉。”《宋会要•运历》1之5：“司天监丞王睿献新历。”,宋代官制辞典第270页,汉朝有太史丞之置。唐贞观元年始置浑仪监丞，改司天台不置丞（《六典》卷10、《旧唐书•职官志》2《司天台》）。北宋司天监置丞。元丰新制改为太史局丞（《宋会要•职官》31之3）。,,,,
,司天监主簿,,,,,,,从七品下（《分纪》卷17《太史局》）。位次于五官正、监丞。,,,,,天文官。职掌参“司天监”条。,,①司天台主簿。《宋会要•职官》31之1：“（太平兴国六年三月）史序、宋昌言等五人，试于殿前，并授司天台主簿。”《宋史•方技》上《马韶传》：“（开宝九年冬十月十九日）韶曰：‘明日乃晋王利见之辰，韶故以相告。’……逾月，起家为司天监主簿。”②台主簿、主簿。《宋史•方技》上《周克明传》：“开宝中，授司天六壬，改台主簿。”《宋史•方技》上《史序传》：“补司天学生。太宗亲校试，擢为主簿。”,宋代官制辞典第270页,北宋开宝九年十月十九日夕，司天学生马韶忽至晋王府，预言晋王光义二十日将继皇帝位，当晚太祖果暴卒。马韶因而于十一月破格提拔为司天监主簿，是为监簿见置之始（《宋史•方技》上《马韶传》）。元丰新制改司天监为太史局，不置主簿。,,,,
,司天监五官正,,,,,,,宋初因唐制，唐时为正五品（《旧唐书•职官志》2《秘书省•司天台》）。五官正位次于少监、高于监丞。其所带阶官不超过殿中丞（《宋会要•职官》31之1）。,,,,,观习天文，占候风气，为天文历法官，无明确分工。监、少监阙，五官正兼判监事（同前书卷）。,,①五官正。《宋会要•职官》31之3：“应五官正以上许升（提举官）厅，监丞以下并令庭参。”②司天五官正。《长编》卷99戊午：“诏自今司天五官正毋得差监在京库务。“同前书卷177癸亥：“援司天监五官正例求佩鱼。”,宋代官制辞典第270页,唐乾元元年（758）始置五官正，隶司天台（《旧唐书•职官志》2《秘书省》）。宋沿置。元丰五年新制，改为太史局五官正（《宋会要•职官》31之3）。,,,,
,司天监春官正,,,,,,,,,,,,,,①司天春官正。《宋史•方技》上《楚芝兰传》：“迁司天春官正、判司天监事。”②春官正。《宋史•方技》上《王处讷附熙元传》：“端拱初，改监丞，累迁太子洗马兼春官正，加殿中丞。”《宋会要•职官》18之82：“司天监监、丞、主簿、春官正。”,宋代官制辞典第270页,,,,,
,司天监夏官正,,,,,,,,,,,,,,①司天夏官正。《宋史•方技》上《王处讷传》：“擢为司天夏官正。”②夏官正。《宋史•史序传》：“序后累迁夏官正。”《宋会要•职官》18之82：“司天监监、丞、主簿、春官正、夏官正。”,宋代官制辞典第270页，宋代官制辞典第271页,,,,,
,司天监中官正,,,,,,,,,,,,,,①司天中官正。《宋会要•运历》1之8《历法》：“司天中官正周琮撰《明天历》。”《宋会要•职官》18之82：“司天监监、丞、主簿、春官正、夏官正、中官正。”②中官正。《宋会要•职官》31之2：“中官正杜贻范、丁慎。“《宋会要•职官》31之3：“司天监监、丞、主簿、春官正、夏官正、中官正。”,宋代官制辞典第271页,,,,,
,司天监秋官正,,,,,,,,,,,,,,①司天秋官正。《宋史•律历志》13：“司天秋官正皇甫愈等赏有差。”②秋官正。《宋会要•运历》1之7：“秋官正杨可。”《宋会要•职官》18之82：“司天监监、丞、主簿、春官正、夏官正、中官正、秋官正。”,宋代官制辞典第271页,,,,,
,司天监冬官正,,,,,,,,,,,,,,①司天冬官正。《宋会要•运历》1之6：“司天冬官正杨文鉴。”②冬官正。《宋史•方技》上《苗守信传》：“雍熙中，迁冬官正。”《宋会要•职官》31之3：“司天监监、丞、主簿、春官正、夏官正、中官正、秋官正、冬官正。”,宋代官制辞典第271页,,,,,
,司天监灵台郎,,,,,,,宋初因唐制，唐时为正八品下（《大唐六典》卷10《太史局•灵台郎》）。位在监丞、主簿之下、保章正之上。,,,,,候察天象、教习学生等。,,①灵台郎。《宋史•方技》上《韩显符传》：“善察视辰象，补司天监生，迁灵台郎。”②司天灵台郎。《宋会要•职官》31之1：“以益州习天文人杨皞为司天灵台郎。”同前书31之3：“司天监监、丞……灵台郎。”,宋代官制辞典第271页,东汉有灵台丞。唐长安四年（704）深仪监下置灵台郎，乾元元年称五官灵台郎，隶司天台。北宋司天监设灵台郎（《合璧后集》卷51《灵台郎》、《六典》卷10）。元丰新制改为太史局灵台郎（《宋会要•职官》31之3）。,,,,
,司天监保章正,,,,,,,宋初因唐制，唐时为从八品上（《大唐六典》卷10）。位于灵台郎之下、挈壶正之上。,,,,,掌历法，测验晷影、分至表准（《合璧后集》卷51《保章正》）。,,保章正。《宋史•方技》上《韩显符传》：“次子保章正承规见知算造。”《长编》卷156乙卯：“诏司天监保章正至五官正自今听十年一迁官。”,宋代官制辞典第271页,保章氏之名始于《周礼•春官宗伯》。北周列为春官府官属，称保章上士、中士（《隋书律历志》、《北周六典》卷4《春官府》）。唐长安四年（704），改历博士为保章正，先后隶太史局、浑天监、司天台（《六典》卷10）。北宋司天监沿设，元丰五年新制改太史局保章正（《宋会要•职官》31之3）。,,,,
,司天监挈壶正,,,,,,,宋初因唐制，唐时为从八品下（《六典》卷10）。位在保章正下。司天监官属中最末等。,,,,,掌漏刻时辰。,,,宋代官制辞典第271页,《周礼•夏官司马》有挈壶氏。唐长安二年（702）始置挈壶正（《六典》卷10）。宋司天监设挈壶正，元丰新制改为太史局挈壶正（《宋会要•职官》31之3）。,,,,
,司天监官,,,,,,,,,,,,,,监官。《宋史•韩显符传》：“诏显符择监官或子孙可以授浑仪者。“《长编》卷220戊寅：“本监官自判监以下凡六十八员，皆增食钱：判监月五千，五官正三千⋯⋯。时初罢司天监官监在京库务及仓草场门，而中书议增俸。”,宋代官制辞典第271页,,,,,
,司天监礼生,,,,,,,,,,,,,,,宋代官制辞典第271页,,,,,
,司天监历生,,,,,,,,,,,,,,,宋代官制辞典第271页,,,,,
,司天监监生,,,,,,,,,,,,,,①司天监生。《宋史•方技》上《韩显符传》：“补司天监生，迁灵台郎。”《长编》卷60壬寅：“令司天监始置监生，选历算精熟者为之。”②监生。《宋会要•礼》1之11：“灵台列职，历代选能……所置监生及出身人仍在学生之上，月终俸缗。”,宋代官制辞典第271页，宋代官制辞典第272页,,,,,
,司天监学生,,,,,,,,,,,,,,①司天学生。《宋史•方技》上《史序传》：“太平兴国中，补司天学生。”②学生。《宋会要•职官》31之2：“司天冬官正韩显符造铜候仪成，诏显符选举学生中可教者传授其业。”同前书31之3：“司天监官员、监生、学生诸色人等。”,宋代官制辞典第272页,,,,,
,司天监历算科,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监历算科令,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监历算科丞,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监历算科主簿,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监历算,,,,,,,,,,,,,,司天历算。《宋史•方技》上《王处讷传》：“熙元，幼习父业，开宝中，补司天历算。端拱初，改监丞。”《宋会要•职官》31之4：“司天监历算。”,宋代官制辞典第272页,,,,,
,司天监天文科,,,,,,,,,,,,,,天文。《宋史•方技》上《马韶传》：“习天文、三式。“《宋会要•职官》31之4：“应天文科、应翰林天文院、钟鼓院学生。”,宋代官制辞典第272页,,,,,
,司天监天文科令,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监天文科丞,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监天文科主簿,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监天文官,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监三式科,,,,,,,,,,,,,,三式。《宋史•方技》上《韩显符传》：“少习三式，善察视辰象，补司天监生。”《宋会要•职官》18之84：“司天监历算、天文、三式三科。”,宋代官制辞典第272页,,,,,
,司天监三式科令,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监三式科丞,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监三式科主簿,,,,,,,,,,,,,,,宋代官制辞典第272页,,,,,
,司天监三式科六壬,,,,,,,,,,,,,,司天六壬。《宋史•方技》上《周克明传》：“开宝中授司天六壬，改台主簿。”《宋会要•职官》31之4：“司天监历算、天文、三式三科。”《宋史•方技》上《马韶传》：“习天文、三式。”同前书卷《楚芝兰传》：“教以符天（天乙）、六壬、遁甲之术。”,宋代官制辞典第272页，宋代官制辞典第273页,,,,,
,司天监三式科太乙,,,,,,,,,,,,,,,宋代官制辞典第273页,,,,,
,司天监三式科遁甲,,,,,,,,,,,,,,,宋代官制辞典第273页,,,,,
,监造历,,,,,,,,,,,,,,,宋代官制辞典第273页,,,,,
,知算造,,,,,,,,,,,,,,,宋代官制辞典第273页,,,,,
,司天监天文院,,,,,,,,,有测验注记官二人，刻择官八人，监生无定员，押更十五人，学生三十人（《宋会要•职官》31之3）。,,,掌浑仪台昼夜观测天象，并将结果每日汇送司天监，由司天监官于皇城门早上开门时送入禁中，同翰林天文院所测结果勘比是否有出入（《宋会要•职官》18之82）。,,天文院。《宋会要•职官》31之4《司天监》：“（熙宁二年）今后每遇两天文院及浑仪所正名学生有阙。”《长编》卷56，景德元年正月壬寅：“诏司天监、翰林天文院职官、学士（生）诸色人自今毋得出入臣庶家。”,宋代官制辞典第273页,北宋初，司天监设置天文院。元丰五年新制，改为太史局天文院（《宋会要•职官》31之3引《两朝国史志》）。,,,,
,测验记注,,,,,,,,,,,,,,测验官。《宋会要•职官》31之4：“（熙宁二年国十一月十七日）今后每岁春秋，委提举官与判监及测验官夜于浑仪台上指问逐人在天星宿。”同前书18之82：“天文院掌浑仪台昼夜测验辰象以白于监。测验注记二人。”,宋代官制辞典第273页,,,,,
,刻择官,,,,,,,,,,,,,,克择官。《宋会要•职官》18之65《实录院》：“提举诸司下克择官。”《宋会要•礼》7之4：“合差定时克择官一名，乞下太史局差。”,宋代官制辞典第273页,,,,,
,押更,,,,,,,,,,,,,,,宋代官制辞典第273页,,,,,
,测验浑仪刻漏所,,,,,,,,,,,,,,①刻漏所。《宋会要•职官》18之90：“（绍兴十二年）刻漏所局学生、天文局司辰。”《宋史•职官志》4《太史局》：“其别局有天文院、测验浑仪刻漏所。”南渡后并隶秘书省。②浑仪所。《宋会要•职官》18之100：“（庆元五年）天文院、浑仪所司辰额内瞻望局学生，两院一十人为额，共二十人。”同前书18之93：“（淳熙三年）浑仪测验刻漏所学生以十人为额。”③秘书省测验所。《齐东野语》卷15《浑天仪地动仪》：“其一留秘书省测验所。”,宋代官制辞典第277页,,,,,
,浑仪丞,,,,,,,,,,,,,,,宋代官制辞典第273页,,,,,
,钟鼓院,,,,,,,,,节级三人，直官三人，鸡唱三人，学生三十六人（《宋会要•职官》18之82）。,,,掌文德殿钟鼓楼击钟鼓以报更、报点、报时（夜击钟报点，击鼓报更），昼日进时辰牌（《宋会要•职官》31之3）。,,,宋代官制辞典第273页,宋初司天监设置，元丰五年改制，隶太史局（《宋会要•职官》31之3）。,,,,
,直官,,,,,,,,,,,,,,,宋代官制辞典第273页，宋代官制辞典第274页,,,,,
,鸡唱,,,,,,,,,,,,,,,宋代官制辞典第274页,,,,,
,太史局,,,,,,,,,太史局置令、正、春官正、夏官正、中官正、秋官正、冬官正、丞、直长、灵台郎、保章正。淳熙四年罢令、正两阶。所属官司有天文院、测验浑仪刻漏所、文德殿钟鼓院、印历所。大观四年三月二日，国子监算学并入（《宋会要•崇儒》3之2《算学》）。建炎三年四月十三日，翰林天文局并入。所有局官，又有实际职事（差遣），如判局、同判局、主管翰林天文局等等。此种差遣另有编制，据庆元五年六月所定：判局官四员，主管翰林天文局一员，天文官三员，钟鼓院主管官二员，同知算造六员，共二十职，系永任。秤漏官一员，历算官三员，主管御书神位官一员，酉点天文日状官二员，主管影表官一员，主管刻漏官一员，主管书籍官一员，星漏官二员，等，计三十二职，按当时现任官二十七员，立为定额。此外吏额有：礼生、历生、局学生、额外局学生、手分等；又有天文院、测验浑仪刻漏所瞻望局学生各十人，天文院额外祠祭局学生十八人，书写御览历生三人，钟鼓院司辰局学生十五人，翰林天文局瞻望局学生十五人，特补玉漏学生二人。定太史局、天文局、钟鼓院，官、局生、局学生总为一百人（《宋会要•职官》18之82、87、99、100）。,,,观测天文，验算、考定历法。凡日月星辰、风云气候之变，每日以所占卜吉凶祥异奏闻。每年颁新历，并进御览，祭祀、冠、婚、丧、葬，选择吉利之日（《合璧后集》卷51《太史令》）。太史局官，多起迁转官阶功能，局内实际职务另有差遣。如太史局直长差权同知算造等（《宋会要•职官》18之98）。,,太史。《中兴圣政》卷54：“且如医官有大夫数阶，太史独无之。”《宋会要•职官》18之95：“且如医官有大夫数阶，太史局无之。”,宋代官制辞典第274页,唐武德四年（621），改隋官名太史监为太史局，是太史局称谓之始（《新唐书•百官志》2）。宋初称司天监，系沿五代旧名。至元丰新制，改司天监为太史局（《宋会要•职官》18之82《太史局》）。,,,,
,提举太史局所,,,,,,,,,,,,,,,宋代官制辞典第274页,,,,,
,提举太史局,,,,,,,,,,,,,,提举官。《宋史•薛叔似传》：“丞相周必大请择侍从、台谏忠直者提举太史局，……遂命叔似提举。”《宋会要•职官》18之95：“（庆元元年）宰执进呈太史局提举官薛叔似，以臣僚论罢。”,宋代官制辞典第274页,,,,,
,判太史局,,,,,,,,,,,,,,①判太史。《攻媿集》卷40《判太史局降授夏官大夫吴泽……并复元官》。《宋史•律历志》15；“太史局春官正、判太史局吴泽。”②判局、局长。《宋史•律历志》15：”（荆）大声官以判局、提点历书为名。”《宋会要•职官》73之15《黜降》：“诏判太史局吴泽、荆大声、刘孝荣、周端友各降一官。”《宋会要•运历》1之14：“局长吴、荆大声。”,宋代官制辞典第274页,,,,,
,同判太史局,,,,,,,,,,,,,,①同判局。《攻媿集》卷40《判太史局降授夏官大夫吴泽⋯⋯同判局降授局令周端友并复元官》。《宋史•律历志》15：“太史局丞、同判太史局荆大声。”②同判。《宋史•职官志》4《太史局》：“其判局及同判，则选五官正以上业优、考课者充。”,宋代官制辞典第274页,,,,,
,判局官,,,,,,,,,,,,,,,宋代官制辞典第274页，宋代官制辞典第275页,,,,,
,太史局令,,,,,,,《元祐官品令》定为从七品（《分纪》卷17）。,,,,,为太史局长官，总一局之事（《职源撮要》）。,,①太史令。《玉海》卷4《绍兴浑天仪》：“太史令丁师仁等言”。《宋史•律历志》14：“（绍兴三年正月）壬申，太史局令丁师仁等言：省识东都浑仪四座。”②局令。《攻媿集》卷40《判太史局降授夏官大夫吴泽……、同判局降授局令周端友，并复原官》。《分纪》卷17《太史局•令》：“国朝《元祐官品令》：太史局令从七品。”③太史。太史局官通称。《两朝备要》卷5：“（庆元二年九月）太史言：‘月食于昼。’而草泽言：‘食于夜。’验视如草泽言。”,宋代官制辞典第275页,秦有太史令胡毋敬（《汉书•艺文志》）。太史局令之名，始于唐武徳四年（《新唐书•百官志》2）。北宋元丰新制，改司天监为太史局，始置令。南宋淳熙四年（1177）九月一日，明令罢去不置（《宋会要•职官》18之96）。,,,,
,太史局正,,,,,,,正八品（《职源撮要》之《官品》）。,,,,,太史局正与丞为太史局令佐贰官（《合璧后集》卷51《太史正》）。技术职事另有差遣。,,太史正。《合璧后集》卷51《历官门》：“太史正司天监无正，元丰官制行，置太史局正。太史令总一局之事，而正与丞为之贰。”《分纪》卷17《太史局•正》：“国朝《元祐官品令》：太史局正正八品。”,宋代官制辞典第275页,元丰行新官制，始设（《合璧后集》卷51《太史正》）。南宋淳熙四年（1177）九月一日明令罢置（《宋会要•职官》18之96）。,,,,
,太史局丞,,,,,,,从八品（《分纪》卷17、《职源撮要》之《官品》）。位次于五官正。,,,,,与太史局正同为太史局令的佐贰（《合璧后集》卷51《太史丞》）。,,①太史丞。《合璧后集》卷51《历官门》：“太史丞国初司天监有丞，元丰官制行，置太史局丞。”②陵官。《合璧后集》卷51《历官门》：“太史丞陵官之职。”③局丞。《宋会要•职官》18之96：“诏太史局丞许服绯，挈壶正至局丞，若充判太史局带权字。”,宋代官制辞典第275页,西汉有太史丞（《汉书•百官公卿表》上）。监丞始置于唐久视元年（700）改司天监为浑仪监时，名符其实之太史局丞，始置于开元十四年复改太史监为太史局时（《通典•职官》8《秘书监》）。北宋元丰新制，改司天监为太史局（《宋会要•职官》18之82）。,,,,
,太史局五官正,,,,,,,,,,,,,,五官正。《合璧后集》卷51《五官正》：“本朝设五官正。”《庆元条法》卷4《杂制令•杂压》：“太史局五官正。“《宋会要•职官》31之3：“《神宗正史职官志》太史局……其官有令、有正、有春官、夏官、中官、秋官、冬官正。”,宋代官制辞典第275页,,,,,
,太史局春官正,,,,,,,,,,,,,,,宋代官制辞典第275页,,,,,
,太史局夏官正,,,,,,,,,,,,,,,宋代官制辞典第275页,,,,,
,太史局中官正,,,,,,,,,,,,,,中官正。《攻媿集》卷40《判太史局降授夏官大夫吴泽、降授中官大夫荆大声、降授中官正刘孝荣、同判局降授局令周端友并复元官》。参“太史局五官正”及“司天监中官正”条。,宋代官制辞典第275页,,,,,
,太史局秋官正,,,,,,,,,,,,,,,宋代官制辞典第275页,,,,,
,太史局冬官正,,,,,,,,,,,,,,,宋代官制辞典第275页,,,,,
,太史局直长,,,,,,,从八品（《分纪》卷17《太史局•丞、直长》）。位于太史局丞之下、灵台郎之上。,,,,,起本局官迁转官阶作用。灵台郎转官即为直长。其所任本局直长杨忠辅差权同知算造（《宋会要•职官》18之98、97）。,,①直长。《宋会要•职官》18之97：“灵台郎试补直长。”《合璧后集》卷51《历官门》：“太史局直长。”②局直长。《宋会要•运历》2之13：“制造水运浑天仪所奏局直长齐良状。”,宋代官制辞典第275页，宋代官制辞典第276页,直长之名始自隋。隋大业三年殿内省六尚局均置直长（《隋书•百官志》下），太史局直长始于北宋元丰新制（《职源撮要》之《太史局直长》）。,,,,
,太史局灵台郎,,,,,,,,,,,,,,灵台郎。《宋会要•职官》18之101：”（嘉定四年）凡局生转挈壶正、灵台郎转直长，先须选择考官试其艺业。”《庆元条法》卷4《官品令》：“太史局丞、直长、灵台郎、保章正为从八品。”,宋代官制辞典第276页,,,,,
,太史局保章正,,,,,,,,,,,,掌历法，并为本监官迁转官阶（《合璧后集》卷51《保章正•事类》）。,,保章正。《长编》卷337，元丰六年七月辛酉：“保章正冯士安等。”《宋会要•职官》18之85：“太史局保章正冯士安等。”,宋代官制辞典第276页,太史局保章正始置于唐长安四年（《六典》卷10）。元丰五年新制，改司天监保章正为太史局保章正（《宋会要•职官》18之82）。,,,,
,太史局挈壶正,,,,,,,正九品（《分纪》卷17、《庆元条法》卷4《官品令》）。太史局官中最低一等。,,,,,掌知漏刻（《分纪》卷17《挈壶正》）。,,①挈壶正。《分纪》卷17《挈壶正》：“《元祐官品令》：挈壶正正九品。”《宋会要•职官》18之98：“（周彦端）可特与换补太史局挈壶正。”②挈壶。《宋史•律历志》3《漏刻》：“国朝复挈壶之职，专司辰刻。”,宋代官制辞典第276页,唐长安二年始有太史局挈壶正（《新唐书•百官志》2）。北宋元丰五年新制改司天监挈壶正为太史局挈壶正（《合璧后集》卷51《挈壶正》）。,,,,
,太史局五官大夫,,,,,,,高于五官正，比医官和安大夫（从六品）、保安大夫（正七品）之类（《宋会要•职官》1895）。,,,,,太史局官迁转官阶（《中兴圣政》卷54）。,,大夫。《中兴圣政》卷51《创太史局阶官》：“如今太史局官制太轻，且如医官有大夫数阶，太史独无之，可创大夫阶。”《朝野杂记》甲集卷10《提举太史局》：“孝宗时，始增春、夏、秋、冬、中五官大夫。”,宋代官制辞典第276页,南宋淳熙三年（1176）十二月二日始置（《宋会要•职官》36之123）。,,,,
,春官大夫,,,,,,,,,,,,,,春官。《庆元条法》卷4《职制令•杂压》：“和安、春官、成和、夏官。”同前书卷：“春官大夫至挈壶正为技术官。”,宋代官制辞典第276页,,,,,
,夏官大夫,,,,,,,,,,,,,,夏官。《庆元条法》卷4《职制令•杂压》：“和安、春官、成和、夏官、成安、中官。”《攻媿集》卷40《判太史局降授夏官大夫吴泽……并复元官》。,宋代官制辞典第276页,,,,,
,中官大夫,,,,,,,,,,,,,,中官。《庆元条法》卷4《职制令•杂压》：“成安、中官、成全、秋官。”《宋会要职官》18之96：“（淳熙四年）九月一日，诏太史局正、令两阶今已除去，其局令李继宗、孙随龙可特与换中官大夫。”,宋代官制辞典第276页,,,,,
,秋官大夫,,,,,,,,,,,,,,秋官。《庆元条法》卷4《职制令•杂压》：“成全、秋官、武显、武节、平和、冬官。《宋会要•职官》36之123：“诏太史局可增置春官、夏官、中官、秋官、冬官大夫五阶。”,宋代官制辞典第276页,,,,,
,冬官大夫,,,,,,,,,,,,,,冬官。《庆元条法》卷4《职制令•杂压》：“平和、冬官、武略……王府记室、太史局五官正。”《宋会要•职官》36之123：“诏太史局可增置春官、夏官、中官、秋官、冬官大夫五阶。”,宋代官制辞典第276页，宋代官制辞典第277页,,,,,
,太史局同知算造,,,,,,,,,,,,,,同知算造。《宋会要•职官》18之100：“同知算造六员。“同前书18之88：“太史局生李继宗、宋公库、赵祺为演求纪元，无立成法，推步气朔、七政，可以颁朔。特并补保章正，差充太史局同知算造。”,宋代官制辞典第277页,,,,,
,太史局主管御书神位官,,,,,,,,,,,,,,主管御书神位官。《宋会要•职官》18之100：“主管御书神位官一员，见任官二员。“同前书18之99：“尹士通特改差太史局主管御书神位官。”,宋代官制辞典第277页,,,,,
