类别,条目名,衙署,下级机构,上级机构,隶属机构,下级官员,平级官员,官品文本,官品,编制文本,编制,编制人数,职掌文本,职掌,简称与别名,参考文档页数,职源与沿革文本,出处,始置时间,罢置时间,前身
,职事学正,,,,,,,正九品（《职源撮要•官品》）。班位在国子正、太学正、武学谕、国子录之下，律学正、太医局丞之上（《庆元条法》卷4《杂压》）。,,元丰新制五人。宣和元年三人，三年三月九日又改为五人。南宋绍兴十二年十二月诏复置一人（《宋会要•崇儒》1之32《太学》）。绍兴三十一年六月罢，乾道二年二月八日复置（《宋会要•崇儒》1之37、39）。,,,佐太学正纠察学生之不守规矩者，季考后十日考校学生一次（《玉海》卷112《熙宁增广太学》、《宋会要•职官》28之6）。,,①学录。《河南程氏文集》卷7《回礼部取局状》：“学录一人，专主供亿，无其人则虚之。”《宋会要•职官》28之6：“太学者，分三舍，斋长、谕月书其行艺于籍。……十日考于学录，二十日考于学正。”②太学录事。“录”为“录事”省称，原义带有纠察之意。宋代直称“太学录”，偶或用“太学录事”之名。《庆元条法》卷4《杂压》：“国子、太学录事，律学正。”《长编》298戊辰：“上批太学外舍生檀宗益……可试校书郎、充太学录。”《隋书•百官志》中：“（后齐）国子寺……亦置功曹、五官、主簿、录事员。”③录。略称。《玉海》卷112《熙宁增广太学》：“近制增广太学……正、录、谕，于上舍生每经选一、二人。”《长编》卷227戊辰：“近制增广太学……，学正、学录、学谕于上舍人内逐经选二员。”,宋代官制辞典第387页,宋以前未见置。仁宗皇祐间，胡瑷掌太学，始见有太学录（《合璧后集》卷40）。南宋初罢，绍兴十三年六月十九日复置（《要录》卷149甲辰）。,,,,
,职事学录,,,,,,,,,,,,,,,宋代官制辞典第387页,,,,,
,太学正录,,,,,,,,,,,,,,正录。《宋会要•职官》28之9：“檀宗益上书言《太学教养之策》：‘一尊讲官，二重正录⋯⋯。’”《长编》卷302癸卯：“太学正、录三年为任。”,宋代官制辞典第387页,,,,,
,太学助教,,,,,,,太学助教起家于草泽，因通于经术而名闻于时，为监学官奏荐而命之，不出选人之阶（《李觏外集》卷1《告词》、《长编》卷184癸巳）。,,,,,依令文，佐太学博士分经讲授。但，北宋所除人，均未莅职事，不理选限，实为散官（《李觏集》卷1《札子四首》之2、《告词》）。,,,宋代官制辞典第387页，宋代官制辞典第388页,始置于北魏。隋、唐国子监太学置助教（《六典》卷21《国子监》）。北宋仁宗朝皇祐二年七月以命李觏、嘉祐元年十一月十五日以命黄晞，后不复置（《李觏外集》卷1《告词》、《长编》卷184癸巳）。,,,,
,太学说书,,,,,,,,,,,,,,,宋代官制辞典第388页,,,,,
,太学生,,,,,,,,,,,,,,无官御史。宋代太学生虽非朝延命官，然关心时政，以敢于直言谏诤而著声，至有“无官御史”之美称。《齐东野语》丙编卷3《无官御史》：“太学古语曰：‘有官头陀寺，无官御史台。’言其清苦而鲠亮也。”,宋代官制辞典第388页,,,,,
,太学外舍生,,,,,,,,,,,,,,①太学外舍。《宋史•选举志》3：“（元符元年）州许补上舍一人，内舍二人。岁贡之。……太学外舍，试中补内舍生。”《宋史•职官志》5《国子监》：“见为太学外舍生，依旧在太学，候外学成日取旨。”②外舍。《宋会要•崇儒》1之31《太学》：“其生员分为三等，以初入学生员为外舍，不限员。“《宋史•选举志》3：“元丰二年，颁《学令》，太学置八十斋，斋各五楹，容三十人。外舍生二千人，内舍生三百人，上舍生百人。”,宋代官制辞典第388页,,,,,
,太学内舍生,,,,,,,,,,,,,,①内舍生。《宋史•选举志》3：“太学生员，庆历尝置内舍生二百人。”《宋会要•崇儒》1之30：“庆历中，太学内舍生二百员。”②内舍。《宋史•选举志》3：“外舍升内舍，员二百；内舍升上舍，员百。”《宋会要•职官》28之9：“内舍生三百，上舍生百。”,宋代官制辞典第388页,,,,,
,太学上舍生,,,,,,,,,,,,,,①上舍。《宋椠醉翁谈录》乙集《寻夫题漠江铺》：“有一上舍林君子建，为言者有终身偕老之约，妾信之。”《宋史•选举志》3：“内舍升上舍，员百。……内舍生三百人，上舍生百人。”②走马上舍。如入太学六年，能由外舍生升内舍生，再经上舍试及格而获释褐命官之上舍生，有此美称。《朝野类要》卷2《上舍》：“入学六年得为释褐者，谓之‘走马上舍’。”,宋代官制辞典第388页，宋代官制辞典第389页,,,,,
,太学两优释褐人,,,,,,,,,,,,,,①两优释褐。《宋史•选举志》3：“元丰旧制，内舍生校定，分优、平二等。优等再赴舍试，又入优，则谓之两优释褐。”《宋会要•崇儒》1之43：“诏太学两优释褐人与依状元例。”②释褐状元。两优中分数最多者。《宋会要•崇儒》1之43：“其两优者一人曰释褐状元。”《朝野类要》卷2《释褐》：“上舍试中优等者释褐，以分数多者为状元，其名望重于科举状元。”,宋代官制辞典第389页,,,,,
,太学三舍生,,,,,,,,,,,,,,,宋代官制辞典第389页,,,,,
,俊士,,,,,,,,,,,,,,,宋代官制辞典第389页,,,,,
,辟雍,,,,,,,,,辟雍外圆内方，学舍1872间，分四讲堂、一百斋，招收外舍生三千人。官属有大司成（后改为太学大司成）、司业各一员、丞一员，有辟雍博士、辟雍学正、学录，及职事学谕、直学等（《宋史•选举志》3、《宋史•职官志》5《国子监》）。,,,崇宁元年州县推行三舍法。县学生选试升州学，州学生每三年一次选考升辟雍外学。外学生每年考核，合格者，由辟雍升太学。所谓“辟雍待四方贡士”（《宋会要•崇儒》2之20、《宋史•职官志》5《国子监》）。,,外学。《宋史纪事本末》卷28《学校之制》：“（蔡）京又请建外学。乃诏即京城南门外营建，赐名‘辟雍’。”,宋代官制辞典第389页,西周学校有辟雍之名（《金文丛考•周彝中之传统思想考》引《麦尊》）。北宋崇宁元年八月二十七日于京师南薰门建外学，称辟雍，于三年建成，宣和三年二月二十日罢（《玉海》卷112《崇宁辟雍外学》、《宋会要•职官》28之22）。,,,,
,辟雍大司成,,,,,,,位于六部侍郎之次、给舍及卿监之上（《宋史•职官志》8《元丰以后合班之制》）。,,,,,领辟雍外学公事，与掌训导之业（《宋史•职官志》5《国子监》）。,,①辟雍司成。《十朝纲要》卷16：”（崇宁四年闰二月乙酉）改辟雍司成为太学司成。”《群书考索•后集》：“崇宁立辟雍，置大司成一员，为师儒之首位。”②大司成。《宋史•职官志》8《元丰以后合班之制》：“大司成崇宁二年增置。”《宋史•职官志》5《国子监》：“辟雍有司成，在侍郎之次。”,宋代官制辞典第389页,唐龙朔二年改国子监为司成馆，以国子监祭酒为大司成（《新唐书•百官志》3）。北宋崇宁二年辟雍置大司成。四年改为太学大司成（《宋史•职官志》8《元丰以后合班之制》）。,,,,
,太学大司成,,,,,,,与辟雍大司成同，即位次尚书省六部侍郎，而在给事中、中书舍人及九寺卿、诸大监之上（《宋史•职官志》8《元丰以后合班之制》）。,,,,,总掌国子监及内、外学（辟雍）公事。凡学校之事，许直达于皇帝（《宋史•职官志》5《国子监》）。,,①大司成。全称应为太学大司成。《宋史•张邦昌传》：“举进士，累官大司成。“《十朝纲要》卷16：“（崇宁四年）改辟雍司成为太学司成。”②太学司成。全称应太学大司成。《宋史•职官志》5《国子监》：“改辟雍司成为太学司成。”《宋会要•职官》28之29：”（政和二年）五月二十二日，诏大司成张邦昌降两官，提举崇福宫。”,宋代官制辞典第389页，宋代官制辞典第390页,崇宁四年国二月十七日，由辟雍大司成改名。宣和三年二月二十日罢（《宋会要•职官》28之22）。,,,,
,辟雍司业,,,,,,,,,,,,,,司业。《宋史•选举志》3：“（崇宁元年）外学官属。司业、丞各一人。”《宋史•职官志》8《元丰以后合班之制》：“国子、辟雍司业。崇宁元年增置。”,宋代官制辞典第390页,,,,,
,辟雍丞,,,,,,,,,,,,,,丞。《宋史•选举志》3：“（崇宁元年）外学官属，司业、丞各一。”《宋史•职官志》8《元丰以后合班之制》：“国子监丞、辟雍丞崇宁二年增置。”,宋代官制辞典第390页,,,,,
,辟雍主簿,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,辟雍博士,,,,,,,,,,,,,,博士。《宋史•选举志》3：“（崇宁元年）命将作少监李诫，即城南门外相地营建外学，是为辟雍。……外学官属：司业、丞各一人，⋯⋯仍增博士为十员。”《宋史•职官志》8《元丰以后合班之制》：“太学、辟雍，崇宁元年增置。武学、律学、开封府博士。”,宋代官制辞典第390页,,,,,
,辟雍正,,,,,,,,,,,,,,正。《宋史•选举志》3：“外学官属：……正、录为五员。”《宋会要•职官》28之19：“正、录，太学各三员，辟雍各五员。”《宋史•职官志》8《元丰以后合班之制》：“国子、太学、辟雍正。”,宋代官制辞典第390页,,,,,
,辟雍录,,,,,,,,,,,,,,录。《宋史•选举志》3：“外学官属：……正、录为五员。“《宋会要•职官》28之19：“正、录，太学各三员，辟雍各五员。”,宋代官制辞典第390页,,,,,
,命官正录,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,辟雍直学,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,命官直学,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,学生直学,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,贡士,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,进士,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,文士,,,,,,,,,,,,,,,宋代官制辞典第390页,,,,,
,武学,,,,,,,,,熙宁初置时设判武学、同判武学公事各一员。武学官有武学教授（元丰新制改武学博士）、武学谕、武学正、武学录，又有掌仪、直学、司书、司计以及斋长、斋谕等职事。武学生员额，熙宁五年一百员，行三舍法。徽宗朝以二百员为额（上舍生三十、内舍生七十、外舍生一百）。南宋绍兴二十六年定以一百员为额（上舍生十人、内舍生二十人，外舍生七十人）。（《玉海》卷112《庆历武学》、《宋会要•崇儒》3之29、34、35，《宋史•选举志》3）。,,,凡未入朝班的大小使臣、门荫子弟、草泽人，经京朝官二员保任，都可报名参加考试，如弓箭、马术及人材应武举格者，即招武学生，教以兵法、兵书，进行阵队实习。学习三年，艺业考试及格者，依出身授于三路巡检、监押、准备差使之类武职（《宋会要•崇儒》3之29）。,,右学。《玉海》卷112《熙宁增广太学》：“修武成王庙为右学。”《宋史•选举志》3：“建武学于武成王庙。”,宋代官制辞典第390页，宋代官制辞典第391页,唐科举科目中有武举，但未置武学校。开元间始置太公师父庙，以尊西周武臣吕尚。贞元元年，尊吕尚（姜太公）为“武成王”，立庙。北宋初科目设武举。仁宗庆历三年五月二十一日始于武成王庙办武学，八月二十四日罢。熙宁五年六月二十七日复置。南宋初罢。绍兴十六年三月初一诏重建，实未举。绍兴二十六年四月始张官养士，成为南宋三学之一（《十朝纲要》卷5，《长编》卷142戊午、卷134乙亥，《要录》卷155庚午、卷172癸巳）。,,,,
,武学教授,,,,,,,选文臣或武臣知兵者充。如阮逸以太常丞为武学教授、蔡硕以初等职官为武学教授，则一为朝官、一为选人，品位不同（《宋会要•崇儒》3之28.29）。,,初为一员，熙宁十年六月为四员（《长编》卷283丁亥）。,,,掌传授兵书、武艺，及编纂历代用兵成败、前世忠义之节，向武学生讲释，并指导阵队演习等训导事（《长编》卷134乙亥）。,,教授。《玉海》卷112《熙宁武学》：“蔡硕试边策为教授。”《宋会要•崇儒》3之29：“试蔡硕边策一道，词理稍优。诏除武学教授。”,宋代官制辞典第391页,北宋庆历二年十二月三日诏置武学教授，三年五月二十一日始除人（《玉海》卷112《庆历武学》）。元丰五年行新官制，改武学教授力武学博士（《合璧后集》卷41《武学博士》）。,,,,
,武学传授,,,,,,,,,,,,,,传授。《长编》卷283丁亥：“诏武学教授、传授以四员额。”《玉海》卷112《熙宁武学》：”（熙宁五年）蔡硕试边策为教授。八年，杨伋权武学传授。”,宋代官制辞典第391页,,,,,
,武学博士,,,,,,,从八品（《分纪》卷21）。其班位在太学博士、辟雍博士之下、律学博士之上（《宋史•职官志》8《元丰以后合班之制》）。,,①北宋元丰新制二人（《宋会要•职官》28之5、6）。②南宋复置武学，为一员（《要录》卷172癸巳）。,,,掌以兵法七书、弓马技艺训诱武学生（《宋会要•职官》28之6）。,,①武学博。《掖垣类稿》卷2《刘敦义除武学博填见阙》。《宋会要•崇儒》3之38《武学》：“博士刘敦义等言：‘武学外舍生赴公试。’”②武博士。《合璧后集》卷41《武学•事类》：“典教右学《曲阜行何去非武博士制》。”同前书卷《武学博士•历代沿革》。③武博。《梦粱录》卷15《学校》：“（武学）置武博、武谕各一员。”《合璧后集》卷41《武学博士》：“武学博士、学谕各二人，掌以兵书、弓马武艺训诱学者。”,宋代官制辞典第391页,元丰五年行新官制，改武学教授为武学博士。南宋初罢置，绍兴十六年三月复置（《合璧后集》卷41、《宋史•职官志》5《国子监》）。,,,,
,武学谕,,,,,,,差武举出身人充，正九品（《宋会要•崇儒》3之34《武学》、《宋史•职官志》8《官品》）。,,•北宋时编制二人，南宋一人（《合璧后集》卷41《武学博士》）。,,,与武学博士同（《宋会要•职官》28之6）。,,①学谕。《宋会要，崇儒》3之34：“武学博士、学谕各置一员。……其学谕差武举人。”同前书3之42：“诏自今武学博士、武学谕，并与武学出身人内选差。”②武谕。《宋史•职官志》5《国子监》：“武博、武谕以兵书、弓马武艺诱诲学者。”《合璧后集》卷41《武学博士》：“武学博士、学谕各二人，掌以兵书、弓马武艺训诱学者。”③谕。《宋会要•崇儒》3之44《武学》：“武学教导之职，有博士、有谕，复置之初两员。”同前书3之34：“诏武学博士、学谕各置一员。”,宋代官制辞典第391页，宋代官制辞典第392页,武学谕始设于北宋元丰新官制时（《合璧后集》卷41《武学博士》）。南宋初罢，绍兴十六年复置（《宋史•职官志》5《国子监》）。,,,,
,武学正,,,,,,,,,,,,,,学正。《宋会要•崇儒》3之34：“武学置学正一员，兼学录。”《宋会要•职官》28之5：“武学正、录各一人，选学生，无视品。”,宋代官制辞典第392页,,,,,
,武学录,,,,,,,,,,,,,,学录。《宋会要•崇儒》3之34：“武学置学正一员，兼学录。”《宋会要•职官》28之5：“武学正、录各一人，选学生，无视品。”,宋代官制辞典第392页,,,,,
,司计,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,武学生,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,武选士,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,武俊士,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,武士,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,律学馆,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,律学助教,,,,,,,,,,,,,,,宋代官制辞典第392页,,,,,
,律学,,,,,,,,,熙宁创置时设律学教授四员，元丰新制改称律学教授一员，后设二员。并置律学正、录各一员，由试中律学生充。设二斋（命官一斋、举人一斋），各置斋长、斋谕，由学生充（《宋会要•崇儒》3之8，《宋会要•职官》28之5、6）。,,,招收命官及举人（须命官二人保举）愿学法律者入学，授以刑名之学。所学分习律令与习断案两个专业。结业合格，则从政为法官（《宋会要•崇儒》3之7、8，《长编》卷314乙亥）。,,,宋代官制辞典第392页,律学始置于唐，为唐国子监六学之一（《旧唐书•职官志》3）。北宋初，有律学馆（《宋会要•崇儒》1之29）。律学始置于熙宁六年四月二日（《长编》卷314乙亥）。南宋不置，仍复科举明法新科以取习法之士（《宋史•选举志》3）。,,,,
,律学教授,,,,,,,位遇视国子监直讲（《宋会要•崇儒》3之7）。,,四员（《宋史•选举志》4《律学》）。,,,教授生徒以刑名之学，“使学而后从政”（《宋会要•崇儒》3之7、《玉海》卷112《熙宁律学》）。,,教授。《宋史•选举志》3《律学》：“熙宁六年，始即国子监设学，置教授四员。”《宋会要•崇儒》3之7：”（熙宁六年）三月二十七日，诏于国子监置律学教授四员。”,宋代官制辞典第392页，宋代官制辞典第393页,北宋熙宁六年三月二十七日诏置（《宋会要•崇儒》3之7）。元丰五年行新官制，改律学教授为律学博士（《宋会要•职官》28之5）。,,,,
,律学博士,,,,,,,从八品（《分纪》卷21《国子监•律学博士》）。班位在太学博士之下，五监主簿之上（《宋史•职官志》8《杂压》）。,,一人或二人（《宋会要•职官》28之5、6，《长编》卷414乙丑）。,,,掌传授法律及校试学生之事（《玉海》卷112《熙宁律学》）。,,博士。诸学博士通称。《宋会要•崇儒》3之10：“朝廷立三学、置博士教导，事体均一。欲乞今后律学博士阙，从朝延选通知法律人充。从之。”,宋代官制辞典第393页,西晋廷尉下置律博士，隋大理寺下置律博士。国子监律学博士始置于唐（《晋书•职官志》、《六典》卷21《国子监》）。北宋初，虽无律学，但有律学博士（《宋史•选举志》3）。熙宁六年办律学，不置。元丰官制，改律学教授为律学博士。南宋沿置（《玉海》卷112《熙宁律学》、《庆元条法》卷4《官品令》）。,,,,
,律学正,,,,,,,正九品（《庆元条法》卷四《官品令》、《杂压》）。,,一人（《宋会要•职官》28之5）。,,,掌本学规矩。位于武学谕之下、太医局丞之上。,,学正。《宋会要•崇儒》3之8《律学》：“仍立学正、学录各一员，于试中选充。”《庆元条法》卷4《官品》：“律学正，正九品。”,宋代官制辞典第393页,北宋熙宁六年四月二十四日始置（《宋会要•崇儒》3之8）。南宋沿置（《庆元条法》卷4《官品令》）。,,,,
,律学录,,,,,,,,,,,,,,学录。《宋会要•崇儒》3之8：“《律学》：仍立学正、学录各一员，于试中选充。”,宋代官制辞典第393页,,,,,
,律学生,,,,,,,,,,,,,,律学士。《长编》卷253甲辰：“陈州司法参军、律学士王白为中书礼房习学公事。”,宋代官制辞典第393页,,,,,
,在京小学,,,,,,,,,元丰时，设“就傅”、“初筮”两斋；政和四年多至一千人，分十斋。学官有小学教谕、小学录。职事人有小学长、集正、直学（《宋会要•崇儒》2之1、《宋史•职官志》5《国子监》）。,,,自八岁至十二岁儿童，按诵经书（《礼记》、《春秋》、《毛诗》、《尚书》、《周易》）及每日书写宁数多少的等级标准，招收入学，并予以教诲、考校。小学生公试合格者可升太学外舍生（《宋会要•崇儒》2之1）。,,,宋代官制辞典第393页,后魏有四门小学（《魏书•官氏志》）。北宋元丰初已置在京小学（《长编》卷298元丰二年五月甲申、《宋会要•崇儒》2之1）。南宋绍兴十四年四月，于国子监置小学（《玉海》卷112《绍兴国子监小学》）。,,,,
,小学教谕,,,,,,,,,元丰时一员。政和时职事小学教谕十人。每一百名小学生置一名教谕。宣和三年七月十九日罢小学三舍法，仍依元丰法，差职事教谕二人（《宋会要•崇儒》2之1、22）。,,,掌训导、考校、责罚小学生（《宋会要•职官》28之6）。,,教谕。《宋会要•崇儒》2之1：“契勘元丰末在京小学止有‘就傅’、‘初筮’两斋，差教谕一员。”《长编》卷298，元丰二年五月甲申：“于判国子监官处求为小学教谕。”,宋代官制辞典第393页,北宋元丰二年五月十七日已有小学教谕（《长编》卷298甲申）。,,,,
,职事教谕,,,,,,,,,,,,,,,宋代官制辞典第393页,,,,,
,小学录,,,,,,,,,,,,,,,宋代官制辞典第393页,,,,,
,小学学长,,,,,,,由太学生充，非命官。,,二人。每一教谕斋置一人（《宋会要•职官》28之5、《宋会要•崇儒》2之1）。,,,掌依年龄大小安排位序、纠察不守仪礼的行为（《宋史•职官志》5《国子监》）。,,学长。《宋会要•崇儒》2之11：”（崇宁五年）诏小学皆隶太学。……兼学长与县学长名同，可改小长。”《宋史•职官志》5《国子监•祭酒》：“小学……学长二人。”,宋代官制辞典第393页，宋代官制辞典第394页,学长之名，始见于北宋真宗咸平三年十月八日，东宫内为宦官办学时设（《长编》卷47辛亥）。元丰间创办在京小学，置学长。崇宁五年十二月二十三日，因与县学长同名，改为“小长”（《宋会要•崇儒》2之11）。,,,,
,小长,,,,,,,,,,,,,,,宋代官制辞典第394页,,,,,
,小学集正,,,,,,,,,,,,,,集正。《宋会要•崇儒》2之1《在京小学》：“小长，每教谕斋一人。三十人以上增一人。集正同。”《宋史•职官志》5《国子监•祭酒》：“小学……集正二人。”,宋代官制辞典第394页,,,,,
,广文馆,,,,,,,,,广文馆招收二千四百名广文生，立解额二百四十名。解额十人取一（同上书卷）。,,,①宋初，凡四方品官子弟，未就读于国子监、而欲取得国子监解额之应举人，许投保官家状、并经考试艺业，给与国子监牒，充广文馆生，随秋试召保取解应试（《宋会要•崇儒》1之29）。②哲宗朝，取太学解额百名还开封府，开封府解额稍优。四方士子、太学一年级生多冒充京畿户籍，于是，立广文馆，招收四方来京师之应举人入馆，贡举年考试，及格者，执牒赴国子监考试，十人取一名解额（《太平治迹统类》28《祖宗科举取人》）。,,,宋代官制辞典第394页,唐天宝九载（750）始置（《旧唐书•职官志》3）。北宋太宗朝置三馆，广文馆为其一，临开科场即设、科场罢即散。庆历二年办四门学。庆历四年办太学，四门学即停设。元祐七年六月十三日，复立广文馆生。绍圣二年三月二十八日罢（《宋会要•职官》28之30，《长编》卷19甲申，《宋会要•崇儒》1之29、36）。,,,,
,广文馆博士,,,,,,,,,,,,,,广文博士。全称应为广文馆博士。《宋史•职官志》8《建隆以后合班之制》：“太学、广文博士。”《长编》卷19太平兴国三年九月甲申朔：“诏自今广文馆及诸州府礼部试进士律、赋，并以平侧依次用韵。”《旧唐书•职官志》3《国子监》：“广文馆博士二人。”,宋代官制辞典第394页,,,,,
,四门学,,,,,,,,,设有学官四门助教等（《宋史•职官志》8《建隆以后合班之制》）。,,,招收八品以下官员子弟与平民子弟入学。每岁补试一次，试卷弥封，精加考校。文理兼通者，上报朝廷，发给国子监牒，收为正员监生。不合格者，仍许附学听读，三次考试不及格，取消试补资格（《宋会要•崇儒》1之30）。,,,宋代官制辞典第394页,后魏太和二十年（496）始置四门学，以设于京师四门而得名（《通典•职官》9《国子监》）。北宋庆历二年国九月始立四门学（《宋会要•崇儒》1之30）。庆历四年立太学后即废。,,,,
,国子监四门助教,,,,,,,宋初依唐制，唐为从八品上。其班位在国子监、广文馆、太学助教之下，书学、算学博士与律学助教之上（《宋史•职官志》8《建隆以后合班之制》）。,,,,,①用为散官，授予聚徒讲学有声望的地方名士（《长编》卷184辛未）。②庆历间置四门学，头学官，掌教导事（参《宋史•职官志》8《建隆以后合班之制》）。,,国子四门助教。《长编》卷184辛为：“草泽、宗室为国子四门助教。”同前书卷187癸酉：“福州进士周希孟为国子监四门助教。”,宋代官制辞典第394页，宋代官制辞典第395页,北齐国子寺有四门助教。国子监四门助教始设于隋唐（《六典》卷21《国子监》）。北宋前期沿置（《长编》卷95甲午、卷187癸酉）。元丰改制后不设。,,,,
,宗子学,,,,,,,,,学官有诸王宫大、小学教授（崇宁四年改沩宗学博士），有宗学正、录，宗学谕等。嘉定十四年，宗学博士一员，与诸王宫大，小学教授一员并置。学生员额不定。政和四年，小学生近一千人，分十斋。南宋绍兴五年生员定为一百名（大学生五十人、小学生四十人，职事各五人）（《宋史•选举志》3、《宋会要•崇儒》1之18）。,,,初，诸王子孙，自八岁至十四岁入小学，十五岁以上入大学。崇宁元年改十岁以上入小学、二十岁以上入大学。熙宁定《宗子法》，宗学解额五十人，试于国子监或附锁厅试，试卷与诸学试卷分开批阅，宗子生二名取一名解额。南宋时，宗子生试国子监，有官者七取三，无官应举者七取四，祖免亲无官应举者，文理兼通合格，不限解额（《宋史•选举志》3《宗学》、《宋史•职官志》2《亲王府》、《宋会要•崇儒》1之1）。,,①宗学。《宋史•职官志》5《宗学》。《宋会要•崇儒》1之9：“陛下亲睦九族，建宗子学，置教授官。”②宗庠。《宋会要•崇儒》1之24《宗学》：“从事郎、行宗学谕范楷札子奏：‘臣备数宗庠，职在训谕。’”③麟庠。《咸淳临安志》卷11《学校•宗学》：“嘉定九年，始改宫学为宗学。……以麟庠之胄，若隳肝胆，力扶纲常。”,宋代官制辞典第395页,北来，宗子分为六宅（睦亲宅、广亲宅、亲贤宅、棣华宅、懿亲宅、蕃衍宅），六宅各置大、小学，即诸王宫大、小学，皆有学官。元祐六年始建造专门宗学，及竣工，赐蔡确家。建中靖国元年四月九日复置宗学。崇宁元年十一月十二日，仍于宗子所在诸王宫置大、小二学，总称宗学，实为宫学。南宋于睦亲宅建宫学。嘉定七年改宫学为宗学（《玉海》卷112《元祐宗学》、《咸淳临安志》卷11《学校•宗学》、《宋会要•崇儒》1之15、《宋会要•帝系》5之14）。,,,,
,宗子学博士,,,,,,,与国子博士同，正八品。其班序在太常博士之下、国子博士之上（《宋会要•崇儒》1之16）。,,北宋崇宁时，诸王宫大、小学各置二员。南宋宗学博士一员（《咸淳临安志》卷11《学校•宗学》、《宋会要•崇儒》1之15）。,,,教导本学宗子（《宋会要•崇儒》1之8）。,,①宗子博士、宗学博士。《朝野杂记》乙集卷13《宗学博士》：“宗子博士，旧诸王宫大、小学教授也。“《宋会要•崇儒》1之8：“诸王宫大、小学，祖宗朝睦亲宅崇子学，旧制教授，崇宁四年改为博士。”②博士、博。《宋会要•崇儒》1之25：“今宫学改为宗庠，教授转为博、谕。《宋史•选举志》3《宗学》：“（嘉定九年）以宫学并归宗庠，教授改为博士、宗谕。”《宋会要•崇儒》1之15：“（嘉定七年八月二十六日诏）置宗学博士、宗谕各一员。……诸王宫学改作宗学。”③宗博。《宋会要•崇儒》1之17：“今照《监学训》，合差宗博、宗谕充考校官。……今来本学（宗学）只有博士及宗谕共二员。”,宋代官制辞典第395页,北宋崇宁四年，改诸王宫大、小学教授为宗子学博士。南宋绍兴四年复称诸王宫大、小学教授。嘉定七年八月二十六日诏置宗学博士，九年改宫学教授为宗学博士（《宋会要•崇儒》1之8、15，《朝野杂记》乙集卷13《宗学博士》）。,,,,
,宗子学谕,,,,,,,与国子正同。为正九品。序位在国子正之上（《朝野杂记》乙集卷13《宗学博士宗学谕》）。,,一员（同上书卷）。,,,与宗学博士共掌教导宗子学生事。,,①宗谕、学谕。《宋会要•崇儒》1之18《宗学》：“今来本学只有博士及宗谕共二员。……今欲通置学正、学录各一人，仍兼直学、学谕。”同前书1之15：“置宗学博士、宗学谕各一员。”②谕。《宋会要•崇儒》1之25：“今宫学改宗庠，教授转为博、谕。《宋史•选举志》3《宗学》：”（嘉定）九年，以宫学并归宗学，教授改为博士、宗谕。”,宋代官制辞典第395页,南宋嘉定七年八月二十六日诏置宗子学谕。九年十二月五日，宗学舍建成，改宫学为宗学，改诸王宫大、小学教授宗学教授、宗学谕。始除人（《宋会要•崇儒》1之15、25《宗学》）。,,,,
,书铺,,,,,,,,,,,,,,,宋代官制辞典第395页,,,,,
,专知官,,,,,,,,,,,,,,,宋代官制辞典第395页，宋代官制辞典第396页,,,,,
,库子,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,攒司,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,厨子,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,饭局抬盘子,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,正斋仆,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,贴斋仆,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,五学,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,四学,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,三学,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,三馆,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,二学,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,监学官,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,学谕,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,直学,,,,,,,,,,,,,,,宋代官制辞典第396页,,,,,
,斋长,,,,,,,,,,,,,,,宋代官制辞典第396页，宋代官制辞典第397页,,,,,
,斋谕,,,,,,,,,,,,,,,宋代官制辞典第397页,,,,,
,长谕,,,,,,,,,,,,,,,宋代官制辞典第397页,,,,,
,职事人,,,,,,,,,,,,,,,宋代官制辞典第397页,,,,,
,大职事,,,,,,,,,,,,,,前廊职事。《宋会要•崇儒》1之15：“前廊职事四员，每斋长、谕各一员。”,宋代官制辞典第397页,,,,,
,小职事,,,,,,,,,,,,,,,宋代官制辞典第397页,,,,,
